"","Row.names","log2FoldChange","padj","up","down","Day_Trmt"
"674","PGEN_.00g093630",-3.6598644922156,0.0048655937568147,FALSE,TRUE,"Day21_Primary_AvM"
"675","PGEN_.00g057130",6.3823368281009,0.0227626918164679,TRUE,FALSE,"Day21_Primary_AvM"
"676","PGEN_.00g049840",5.73839622808629,0.0358038427750764,TRUE,FALSE,"Day21_Primary_AvM"
"677","PGEN_.00g098060",-9.31620645652515,0.000813157988856894,FALSE,TRUE,"Day21_Primary_AvM"
"678","PGEN_.00g122510",7.05366129062548,0.020202592891629,TRUE,FALSE,"Day21_Primary_AvM"
"679","PGEN_.00g169480",5.78602202520049,0.0468962896870967,TRUE,FALSE,"Day21_Primary_AvM"
"680","PGEN_.00g248050",-8.24689958073757,0.033955050680892,FALSE,TRUE,"Day21_Primary_AvM"
"681","PGEN_.00g272710",5.90628347541233,0.00830293024703253,TRUE,FALSE,"Day21_Primary_AvM"
"682","PGEN_.00g114780",-9.626576531032,0.00679535691724975,FALSE,TRUE,"Day21_Primary_AvM"
"683","PGEN_.00g314540",8.94463575592378,0.0189063456829452,TRUE,FALSE,"Day21_Primary_AvM"
"684","PGEN_.00g305460",9.10136986091415,0.00217418086776972,TRUE,FALSE,"Day21_Primary_AvM"
"685","PGEN_.00g279100",6.72889477558609,0.00261894485980182,TRUE,FALSE,"Day21_Primary_AvM"
"686","PGEN_.00g176530",-15.8809220012624,5.42481800088023e-05,FALSE,TRUE,"Day21_Primary_AvM"
"687","PGEN_.00g122020",7.62252567125477,0.00305539886864781,TRUE,FALSE,"Day21_Primary_AvM"
"688","PGEN_.00g208950",6.96024863873796,0.0337775243822273,TRUE,FALSE,"Day21_Primary_AvM"
"689","PGEN_.00g059680",6.66105394710186,0.0144658949248178,TRUE,FALSE,"Day21_Primary_AvM"
"690","PGEN_.00g289900",7.51976933310262,0.0063598638708794,TRUE,FALSE,"Day21_Primary_AvM"
"691","PGEN_.00g254710",13.2159137908215,0.0253125437718593,TRUE,FALSE,"Day21_Primary_AvM"
"692","PGEN_.00g341210",-12.6796249261445,0.00109028667694272,FALSE,TRUE,"Day21_Primary_AvM"
"693","PGEN_.00g142010",12.3521816316431,6.50235336738563e-05,TRUE,FALSE,"Day21_Primary_AvM"
"694","PGEN_.00g205150",7.25332666573997,0.0188201537770398,TRUE,FALSE,"Day21_Primary_AvM"
"695","PGEN_.00g149930",-2.34633712497646,0.030581414929788,FALSE,TRUE,"Day21_Primary_AvM"
"696","PGEN_.00g216830",6.10073653395051,0.00891721108314418,TRUE,FALSE,"Day21_Primary_AvM"
"697","PGEN_.00g037730",-11.459876250655,0.00016884470450169,FALSE,TRUE,"Day21_Primary_AvM"
"698","PGEN_.00g234240",-5.34299964652663,0.0372747238103327,FALSE,TRUE,"Day21_Primary_AvM"
"699","PGEN_.00g281940",9.72159368395598,0.0007009944526085,TRUE,FALSE,"Day21_Primary_AvM"
"700","PGEN_.00g134460",9.79818694636391,0.00043502853191631,TRUE,FALSE,"Day21_Primary_AvM"
"701","PGEN_.00g245440",-12.1504974002002,0.0409590375982516,FALSE,TRUE,"Day21_Primary_AvM"
"702","PGEN_.00g247950",8.83250149631757,0.0445419621446354,TRUE,FALSE,"Day21_Primary_AvM"
"703","PGEN_.00g131800",6.47021190166617,0.00679535691724975,TRUE,FALSE,"Day21_Primary_AvM"
"704","PGEN_.00g266130",-20.5389166839392,4.71388224899568e-09,FALSE,TRUE,"Day21_Primary_AvM"
"705","PGEN_.00g335240",4.72050494936274,0.0398241482878953,TRUE,FALSE,"Day21_Primary_AvM"
"706","PGEN_.00g204830",7.85012679261446,0.00221964992115899,TRUE,FALSE,"Day21_Primary_AvM"
"707","PGEN_.00g023050",5.12096632042277,0.0172214472463027,TRUE,FALSE,"Day21_Primary_AvM"
"708","PGEN_.00g033640",7.57098244219468,0.00535341725778793,TRUE,FALSE,"Day21_Primary_AvM"
"709","PGEN_.00g127990",5.91097965490377,0.0100045602705044,TRUE,FALSE,"Day21_Primary_AvM"
"710","PGEN_.00g346230",6.67146651821448,0.0406925226879013,TRUE,FALSE,"Day21_Primary_AvM"
"711","PGEN_.00g230540",-11.4288129627392,2.2630001850378e-05,FALSE,TRUE,"Day21_Primary_AvM"
"712","PGEN_.00g009920",8.22195957976682,0.0227626918164679,TRUE,FALSE,"Day21_Primary_AvM"
"713","PGEN_.00g348370",5.3795718520325,0.0240418241352757,TRUE,FALSE,"Day21_Primary_AvM"
"714","PGEN_.00g316930",6.11937996611615,0.023603972926684,TRUE,FALSE,"Day21_Primary_AvM"
"715","PGEN_.00g254130",7.90831550812701,0.000665970866176517,TRUE,FALSE,"Day21_Primary_AvM"
"716","PGEN_.00g211250",5.24165844330067,0.0372007073288617,TRUE,FALSE,"Day21_Primary_AvM"
"717","PGEN_.00g159750",7.94615872758067,0.00154222771159635,TRUE,FALSE,"Day21_Primary_AvM"
"718","PGEN_.00g007040",5.59901466822363,0.0279990486036178,TRUE,FALSE,"Day21_Primary_AvM"
