"","Row.names","log2FoldChange","padj","up","down","Day_Trmt"
"152","PGEN_.00g116660",5.316666988366,0.00316934403148335,TRUE,FALSE,"Day14_Primary_AvM"
"153","PGEN_.00g326620",4.7484320314869,0.0323036437021192,TRUE,FALSE,"Day14_Primary_AvM"
"154","PGEN_.00g215630",4.24009697442374,0.00435768208141193,TRUE,FALSE,"Day14_Primary_AvM"
"155","PGEN_.00g130320",-5.9093783739583,0.0434059039919042,FALSE,TRUE,"Day14_Primary_AvM"
"156","PGEN_.00g318520",-4.35299288206005,0.0160619747972529,FALSE,TRUE,"Day14_Primary_AvM"
"157","PGEN_.00g310830",2.55915855631966,0.0394539379765289,TRUE,FALSE,"Day14_Primary_AvM"
"158","PGEN_.00g120210",2.19146969653798,0.0495909824689366,TRUE,FALSE,"Day14_Primary_AvM"
"159","PGEN_.00g236660",6.80066187321586,0.000368943004482712,TRUE,FALSE,"Day14_Primary_AvM"
"160","PGEN_.00g091340",4.66415212222555,0.00781606775795945,TRUE,FALSE,"Day14_Primary_AvM"
"161","PGEN_.00g168590",-4.02663435963364,0.0305332247017415,FALSE,TRUE,"Day14_Primary_AvM"
"162","PGEN_.00g281550",3.74696500210451,0.0145394359405185,TRUE,FALSE,"Day14_Primary_AvM"
"163","PGEN_.00g079550",-3.01343763855318,0.0292097133614059,FALSE,TRUE,"Day14_Primary_AvM"
"164","PGEN_.00g211330",4.26392182796271,0.0175298211410669,TRUE,FALSE,"Day14_Primary_AvM"
"165","PGEN_.00g172250",-2.7144975481986,0.0034846714912729,FALSE,TRUE,"Day14_Primary_AvM"
"166","PGEN_.00g183520",3.16524390698158,0.0213732704693691,TRUE,FALSE,"Day14_Primary_AvM"
"167","PGEN_.00g254920",5.47086581893934,0.0394539379765289,TRUE,FALSE,"Day14_Primary_AvM"
"168","PGEN_.00g348220",4.28152755402231,0.00966362877732337,TRUE,FALSE,"Day14_Primary_AvM"
"169","PGEN_.00g201470",-3.48032315330439,0.0234403619921514,FALSE,TRUE,"Day14_Primary_AvM"
"170","PGEN_.00g205760",2.19229059756421,0.0315373775448568,TRUE,FALSE,"Day14_Primary_AvM"
"171","PGEN_.00g176540",-6.55242396579922,0.0214007026476809,FALSE,TRUE,"Day14_Primary_AvM"
"172","PGEN_.00g130720",4.30323561003982,0.0340321052340378,TRUE,FALSE,"Day14_Primary_AvM"
"173","PGEN_.00g093430",-6.35174029270625,0.000550952640687836,FALSE,TRUE,"Day14_Primary_AvM"
"174","PGEN_.00g093840",5.29846975226111,0.00397203782123941,TRUE,FALSE,"Day14_Primary_AvM"
"175","PGEN_.00g035820",3.92744080580301,0.00781606775795945,TRUE,FALSE,"Day14_Primary_AvM"
"176","PGEN_.00g238060",4.8455593931818,0.00153032581048647,TRUE,FALSE,"Day14_Primary_AvM"
"177","PGEN_.00g047200",4.18426020414649,0.0388121730454776,TRUE,FALSE,"Day14_Primary_AvM"
"178","PGEN_.00g040690",6.05816863876941,0.00617224748705829,TRUE,FALSE,"Day14_Primary_AvM"
"179","PGEN_.00g164650",4.71116113134425,0.0103904074448138,TRUE,FALSE,"Day14_Primary_AvM"
"180","PGEN_.00g331780",2.06598423082393,0.0326084632904452,TRUE,FALSE,"Day14_Primary_AvM"
"181","PGEN_.00g103630",3.81760064671485,0.0255139744344192,TRUE,FALSE,"Day14_Primary_AvM"
"182","PGEN_.00g045080",-5.57531220631822,0.000193702531758019,FALSE,TRUE,"Day14_Primary_AvM"
"183","PGEN_.00g328490",-5.05039544749575,0.00134752205825494,FALSE,TRUE,"Day14_Primary_AvM"
"184","PGEN_.00g245510",6.53881622578385,0.00968539371957046,TRUE,FALSE,"Day14_Primary_AvM"
"185","PGEN_.00g289790",1.13211080399018,0.0424198060022633,TRUE,FALSE,"Day14_Primary_AvM"
"186","PGEN_.00g130390",-4.54603591187351,0.013737049019225,FALSE,TRUE,"Day14_Primary_AvM"
"187","PGEN_.00g130020",4.81271879976939,0.0100492255504069,TRUE,FALSE,"Day14_Primary_AvM"
"188","PGEN_.00g114410",-3.59389765550311,0.0301420445171561,FALSE,TRUE,"Day14_Primary_AvM"
"189","PGEN_.00g014740",6.02178232103869,0.000818580252371404,TRUE,FALSE,"Day14_Primary_AvM"
"190","PGEN_.00g135000",1.53899425264904,0.0133652023830402,TRUE,FALSE,"Day14_Primary_AvM"
"191","PGEN_.00g087530",6.14502460600128,0.000682748658577744,TRUE,FALSE,"Day14_Primary_AvM"
"192","PGEN_.00g010440",-2.50582971927175,0.00102876257446143,FALSE,TRUE,"Day14_Primary_AvM"
"193","PGEN_.00g266020",-4.67955507015316,0.00153442042777554,FALSE,TRUE,"Day14_Primary_AvM"
"194","PGEN_.00g177840",1.74282746205724,0.0484126760353632,TRUE,FALSE,"Day14_Primary_AvM"
"195","PGEN_.00g311940",4.32492316499997,0.0243126008604454,TRUE,FALSE,"Day14_Primary_AvM"
"196","PGEN_.00g332980",3.65552087588178,0.0283087878184675,TRUE,FALSE,"Day14_Primary_AvM"
"197","PGEN_.00g319190",-5.38303170550486,0.0232759707173016,FALSE,TRUE,"Day14_Primary_AvM"
"198","PGEN_.00g018560",6.47198272699409,0.00808643583952978,TRUE,FALSE,"Day14_Primary_AvM"
"199","PGEN_.00g315380",5.27486441178175,0.0025861485310744,TRUE,FALSE,"Day14_Primary_AvM"
"200","PGEN_.00g333460",-9.32083565415872,6.54277704769961e-06,FALSE,TRUE,"Day14_Primary_AvM"
"201","PGEN_.00g048000",3.65586904695558,0.040639636880964,TRUE,FALSE,"Day14_Primary_AvM"
"202","PGEN_.00g345610",5.90605898748887,0.00363113024904178,TRUE,FALSE,"Day14_Primary_AvM"
"203","PGEN_.00g250620",-4.79168686513658,0.000756668711698753,FALSE,TRUE,"Day14_Primary_AvM"
"204","PGEN_.00g189960",4.42624025936655,0.00495388259255712,TRUE,FALSE,"Day14_Primary_AvM"
"205","PGEN_.00g096560",3.9160867508038,0.000652519632298024,TRUE,FALSE,"Day14_Primary_AvM"
"206","PGEN_.00g211890",5.28671393836524,0.00158827318013817,TRUE,FALSE,"Day14_Primary_AvM"
"207","PGEN_.00g086610",6.32837471731957,9.37982152684348e-05,TRUE,FALSE,"Day14_Primary_AvM"
"208","PGEN_.00g027970",5.21857676833607,0.00146970124176976,TRUE,FALSE,"Day14_Primary_AvM"
"209","PGEN_.00g323450",3.77883785062806,0.0144391499336391,TRUE,FALSE,"Day14_Primary_AvM"
"210","PGEN_.00g092270",-7.30071220871789,0.000121309889539604,FALSE,TRUE,"Day14_Primary_AvM"
"211","PGEN_.00g331660",2.42719043626784,0.0340321052340378,TRUE,FALSE,"Day14_Primary_AvM"
"212","PGEN_.00g026050",5.92015831526412,0.000836875933228376,TRUE,FALSE,"Day14_Primary_AvM"
"213","PGEN_.00g293270",3.94781530953821,0.0128062530715413,TRUE,FALSE,"Day14_Primary_AvM"
"214","PGEN_.00g208330",1.36408296431814,0.0157430329688571,TRUE,FALSE,"Day14_Primary_AvM"
"215","PGEN_.00g057130",4.32109908964198,0.00158827318013817,TRUE,FALSE,"Day14_Primary_AvM"
"216","PGEN_.00g055210",-2.12837727667125,0.0346571998164306,FALSE,TRUE,"Day14_Primary_AvM"
"217","PGEN_.00g098060",-3.27105501929616,0.0243126008604454,FALSE,TRUE,"Day14_Primary_AvM"
"218","PGEN_.00g290170",-4.27433462380381,0.0151628587721497,FALSE,TRUE,"Day14_Primary_AvM"
"219","PGEN_.00g129560",-2.24101160352338,0.00442433814694714,FALSE,TRUE,"Day14_Primary_AvM"
"220","PGEN_.00g315400",4.21037864125402,0.00144331995849786,TRUE,FALSE,"Day14_Primary_AvM"
"221","PGEN_.00g122510",5.15999425792695,0.0198158450058103,TRUE,FALSE,"Day14_Primary_AvM"
"222","PGEN_.00g232640",-3.6773041129462,0.0112507087956205,FALSE,TRUE,"Day14_Primary_AvM"
"223","PGEN_.00g046630",3.86706867435497,0.0193069664439515,TRUE,FALSE,"Day14_Primary_AvM"
