"","SG117","SG137","SG38","SG97","SG88","SG87","SG98","SG37"
"PGEN_.00g260550",2,4,2,0,4,2,4,0
"PGEN_.00g333020",0,2,6,5,32,13,5,2
"PGEN_.00g194770",0,0,0,0,0,0,0,0
"PGEN_.00g313360",0,0,0,0,0,0,0,0
"PGEN_.00g131780",25,18,7,11,18,2,20,14
"PGEN_.00g129720",37,14,12,28,23,46,16,38
"PGEN_.00g117200",0,0,0,0,0,0,0,0
"PGEN_.00g267680",2,0,2,3,0,0,0,0
"PGEN_.00g005220",0,0,0,0,0,0,0,0
"PGEN_.00g217730",0,1,0,1,1,0,2,0
"PGEN_.00g249460",35,23,19,38,21,39,33,33
"PGEN_.00g010020",3,0,0,0,0,0,0,0
"PGEN_.00g061160",2,4,6,6,4,4,6,6
"PGEN_.00g339170",0,0,0,0,0,0,0,0
"PGEN_.00g041270",0,0,0,0,0,0,0,0
"PGEN_.00g087920",0,0,0,0,0,0,0,0
"PGEN_.00g243600",19,4,1,4,3,8,8,5
"PGEN_.00g210700",0,0,0,0,0,0,0,0
"PGEN_.00g011770",11,9,9,11,8,11,15,5
"PGEN_.00g015210",0,0,0,0,0,0,0,0
"PGEN_.00g137780",48,34,44,41,42,60,57,30
"PGEN_.00g303180",19,10,14,7,12,11,17,7
"PGEN_.00g121260",0,3,0,1,9,2,0,2
"PGEN_.00g019540",7,4,0,6,3,2,0,0
"PGEN_.00g347820",23,49,24,44,26,41,29,65
"PGEN_.00g269940",0,0,0,0,0,0,0,0
"PGEN_.00g010790",9,2,2,4,3,2,4,2
"PGEN_.00g130780",3,0,0,2,4,0,0,3
"PGEN_.00g302580",10,33,20,11,28,11,17,18
"PGEN_.00g098940",0,0,0,0,0,0,0,0
"PGEN_.00g044310",6,1,7,4,4,4,4,1
"PGEN_.00g255750",28,18,19,18,26,30,21,39
"PGEN_.00g225120",11,14,8,8,11,21,13,18
"PGEN_.00g001830",0,0,0,0,0,0,0,0
"PGEN_.00g313580",2,2,2,1,1,2,2,0
"PGEN_.00g090730",0,0,0,0,0,0,0,0
"PGEN_.00g267020",0,0,0,0,0,0,0,0
"PGEN_.00g126120",0,0,0,0,0,0,0,0
"PGEN_.00g080650",0,0,0,0,0,0,0,0
"PGEN_.00g223980",0,2,2,3,2,5,0,4
"PGEN_.00g041890",0,0,0,0,0,0,0,0
"PGEN_.00g116150",1,9,14,21,22,18,11,8
"PGEN_.00g162110",15,8,18,21,8,21,26,14
"PGEN_.00g218150",0,0,0,0,0,0,0,0
"PGEN_.00g127830",0,0,0,0,0,0,0,0
"PGEN_.00g163240",0,0,0,0,0,0,0,0
"PGEN_.00g092200",74,109,97,137,127,181,153,150
"PGEN_.00g165830",0,0,0,0,0,3,0,0
"PGEN_.00g242550",0,2,0,0,3,0,6,4
"PGEN_.00g332080",169,115,84,135,145,137,102,112
"PGEN_.00g187020",0,0,0,0,0,0,0,0
"PGEN_.00g312180",0,0,0,0,0,0,0,0
"PGEN_.00g054920",68,26,21,29,21,46,35,24
"PGEN_.00g222580",0,0,0,0,0,0,0,0
"PGEN_.00g038500",0,0,0,0,0,0,0,0
"PGEN_.00g122710",7,0,7,0,3,6,2,0
"PGEN_.00g114790",0,0,0,0,0,0,0,0
"PGEN_.00g235530",0,0,0,0,0,0,0,0
"PGEN_.00g016290",293,130,165,194,182,259,298,211
"PGEN_.00g304320",6,3,1,0,1,2,6,3
"PGEN_.00g224290",0,0,0,0,0,2,2,0
"PGEN_.00g340880",0,0,0,0,0,0,0,0
"PGEN_.00g316950",0,0,0,0,0,0,0,0
"PGEN_.00g083350",13,13,5,7,5,14,3,5
"PGEN_.00g018790",0,4,2,2,4,7,3,2
"PGEN_.00g198670",0,0,0,0,0,11,0,0
"PGEN_.00g222630",0,0,0,0,0,0,0,0
"PGEN_.00g243210",4,4,2,0,5,8,1,5
"PGEN_.00g273010",1,1,0,2,0,1,1,2
"PGEN_.00g311980",0,0,0,0,0,0,0,0
"PGEN_.00g315600",1,0,1,0,1,2,1,0
"PGEN_.00g274540",2,0,5,0,3,4,5,0
"PGEN_.00g278640",35,30,28,23,38,38,31,25
"PGEN_.00g314550",10,4,3,9,7,3,6,10
"PGEN_.00g224740",36,35,51,81,73,104,87,88
"PGEN_.00g093150",16,5,8,8,8,18,11,4
"PGEN_.00g335880",0,0,0,0,0,0,0,0
"PGEN_.00g348010",10,8,2,9,2,6,4,5
"PGEN_.00g166560",16,22,13,34,20,26,14,18
"PGEN_.00g343610",0,0,0,0,0,0,0,0
"PGEN_.00g168480",0,0,0,0,0,0,0,0
"PGEN_.00g265460",3,10,7,7,17,16,7,9
"PGEN_.00g255410",0,0,0,0,0,0,0,0
"PGEN_.00g341280",14,20,12,18,24,21,10,24
"PGEN_.00g111310",40,26,29,24,38,48,47,44
"PGEN_.00g174400",2,3,0,4,0,2,0,4
"PGEN_.00g346060",0,7,7,34,27,6,2,11
"PGEN_.00g183800",71,39,49,64,63,114,98,79
"PGEN_.00g274090",1,2,2,2,4,5,6,2
"PGEN_.00g325360",17,16,9,7,13,18,20,10
"PGEN_.00g269890",0,0,0,0,0,0,0,0
"PGEN_.00g266840",69,56,47,100,66,89,95,46
"PGEN_.00g056380",31,28,11,29,26,30,23,15
"PGEN_.00g086720",0,0,0,0,0,0,0,0
"PGEN_.00g049400",0,0,0,0,0,0,0,0
"PGEN_.00g309370",7,0,0,5,2,2,4,3
"PGEN_.00g265790",0,2,0,0,1,0,0,1
"PGEN_.00g318490",0,0,0,0,0,0,0,0
"PGEN_.00g341750",0,0,0,0,0,0,0,0
"PGEN_.00g021570",0,0,0,0,0,0,0,0
"PGEN_.00g082400",6,6,5,2,0,11,4,1
"PGEN_.00g012530",5,2,2,3,2,4,11,1
"PGEN_.00g146170",6,0,3,0,0,0,2,2
"PGEN_.00g177610",3,5,2,2,1,2,3,4
"PGEN_.00g335260",0,0,0,0,0,0,0,0
"PGEN_.00g013660",2,3,4,1,10,3,2,6
"PGEN_.00g027800",3,1,4,1,3,2,6,2
"PGEN_.00g305490",2,0,0,0,0,0,2,0
"PGEN_.00g056650",498,17,8,16,25,17,25,50
"PGEN_.00g086890",0,0,0,0,0,0,0,0
"PGEN_.00g279110",0,0,0,0,0,0,0,0
"PGEN_.00g115540",3,0,0,3,2,4,1,2
"PGEN_.00g223210",7,8,4,10,5,3,6,0
"PGEN_.00g231530",22,27,16,37,15,18,27,29
"PGEN_.00g331790",132,31,89,143,77,31,56,37
"PGEN_.00g057380",54,69,53,87,60,84,95,109
"PGEN_.00g296650",2,3,1,2,1,3,2,2
"PGEN_.00g163930",0,0,0,2,0,0,0,0
"PGEN_.00g047030",0,0,0,0,0,0,0,0
"PGEN_.00g300510",5,0,0,0,0,3,6,0
"PGEN_.00g257880",0,0,0,0,0,0,0,0
"PGEN_.00g147190",0,0,0,0,0,0,0,0
"PGEN_.00g002910",0,0,0,0,0,0,0,0
"PGEN_.00g073300",0,0,0,0,0,0,0,0
"PGEN_.00g042200",4,1,0,0,0,0,2,1
"PGEN_.00g298540",0,0,0,0,0,0,0,0
"PGEN_.00g123160",27,7,5,3,4,13,31,5
"PGEN_.00g153280",3,0,0,1,0,5,2,1
"PGEN_.00g094310",12,11,7,10,12,33,13,11
"PGEN_.00g302910",0,0,0,0,0,0,0,0
"PGEN_.00g116930",0,0,2,0,2,5,3,0
"PGEN_.00g106410",0,0,0,0,0,0,0,0
"PGEN_.00g270730",1,1,0,0,0,4,3,3
"PGEN_.00g346930",0,0,0,0,0,0,0,0
"PGEN_.00g048750",0,1,0,0,1,0,0,2
"PGEN_.00g150880",10,2,2,0,2,5,5,3
"PGEN_.00g260940",6,4,12,3,2,6,6,5
"PGEN_.00g200830",10,15,13,23,9,8,13,9
"PGEN_.00g026550",0,0,0,0,0,1,0,0
"PGEN_.00g342220",0,1,2,0,0,0,0,0
"PGEN_.00g084760",10,6,10,9,5,9,14,13
"PGEN_.00g251830",21,13,16,34,33,52,38,8
"PGEN_.00g340570",66,59,33,54,93,82,37,67
"PGEN_.00g057520",0,0,0,0,0,0,0,0
"PGEN_.00g053860",16,54,31,81,27,48,38,107
"PGEN_.00g339090",0,2,0,0,0,0,0,0
"PGEN_.00g113260",7,35,24,20,44,22,13,34
"PGEN_.00g141960",47,22,12,23,15,29,32,26
"PGEN_.00g237260",5,7,10,6,11,0,8,6
"PGEN_.00g025980",0,0,0,0,0,0,0,0
"PGEN_.00g126820",0,0,0,0,0,0,0,0
"PGEN_.00g291440",11,3,13,23,12,15,10,13
"PGEN_.00g070650",0,0,0,0,0,0,0,0
"PGEN_.00g299630",0,0,0,0,0,3,0,0
"PGEN_.00g140380",0,0,0,0,0,0,0,0
"PGEN_.00g021170",190,99,130,132,152,219,161,122
"PGEN_.00g024050",5,1,4,6,3,5,7,0
"PGEN_.00g243400",1,0,1,0,1,2,0,0
"PGEN_.00g293550",7,2,0,0,2,3,4,2
"PGEN_.00g164680",1,1,3,5,1,5,0,2
"PGEN_.00g138770",27,39,24,47,38,51,44,42
"PGEN_.00g232370",59,40,28,34,44,27,33,28
"PGEN_.00g296700",4,0,0,0,0,0,0,0
"PGEN_.00g181000",92,42,48,38,54,52,66,41
"PGEN_.00g297290",36,20,21,17,42,22,48,17
"PGEN_.00g271060",16,15,15,30,17,43,19,34
"PGEN_.00g275760",0,0,0,0,0,3,0,2
"PGEN_.00g077150",0,2,0,0,0,0,2,0
"PGEN_.00g064210",19,23,19,17,27,22,31,27
"PGEN_.00g244460",23,27,8,24,22,24,34,28
"PGEN_.00g230280",10,6,14,9,13,54,35,14
"PGEN_.00g040240",51,22,36,27,32,54,57,47
"PGEN_.00g281270",7,5,7,9,3,2,7,2
"PGEN_.00g208450",1,2,0,0,0,0,2,0
"PGEN_.00g152620",35,23,33,18,26,44,27,23
"PGEN_.00g113880",0,4,0,0,2,0,4,2
"PGEN_.00g277720",32,37,42,43,30,18,15,27
"PGEN_.00g011980",0,7,7,2,11,0,0,8
"PGEN_.00g200300",5,5,0,4,3,6,6,5
"PGEN_.00g259590",0,0,0,0,0,0,0,0
"PGEN_.00g141380",0,0,0,0,0,0,0,0
"PGEN_.00g155930",5,7,2,2,2,2,10,6
"PGEN_.00g237480",0,0,0,0,0,0,0,0
"PGEN_.00g283690",65,40,41,64,59,108,93,42
"PGEN_.00g215100",5,8,7,9,7,14,11,17
"PGEN_.00g112130",0,0,0,0,0,0,0,0
"PGEN_.00g063310",0,0,0,0,0,0,0,0
"PGEN_.00g165480",4,1,4,1,2,3,3,2
"PGEN_.00g161300",2,5,0,2,0,0,0,2
"PGEN_.00g090540",0,0,2,2,0,0,0,0
"PGEN_.00g233390",0,0,0,0,0,0,0,0
"PGEN_.00g272000",0,0,0,0,0,0,0,0
"PGEN_.00g212450",35,28,19,22,28,35,26,27
"PGEN_.00g062040",239,340,304,460,390,592,398,255
"PGEN_.00g096260",3,7,3,6,11,6,16,7
"PGEN_.00g162650",0,0,0,0,0,0,0,0
"PGEN_.00g251930",0,5,4,5,2,5,7,8
"PGEN_.00g196270",5,0,0,0,0,0,5,1
"PGEN_.00g149580",0,0,0,0,0,0,0,0
"PGEN_.00g231880",7,4,5,6,5,6,10,4
"PGEN_.00g285690",0,0,0,0,0,0,0,0
"PGEN_.00g015150",50,34,30,26,32,35,37,26
"PGEN_.00g059350",0,0,0,0,0,2,0,0
"PGEN_.00g118850",92,87,82,62,73,64,60,57
"PGEN_.00g092940",0,0,0,0,0,0,0,0
"PGEN_.00g193510",13,5,1,3,4,6,14,1
"PGEN_.00g169680",0,0,0,0,0,0,2,0
"PGEN_.00g322290",5,0,0,0,0,2,0,0
"PGEN_.00g329240",0,0,0,0,0,0,6,0
"PGEN_.00g051160",66,27,33,41,31,57,74,53
"PGEN_.00g132630",4,7,2,19,6,3,5,3
"PGEN_.00g165150",0,0,15,21,18,0,0,19
"PGEN_.00g338340",0,0,0,0,0,0,0,0
"PGEN_.00g209500",0,0,0,0,0,0,0,0
"PGEN_.00g233020",13,2,0,0,0,0,10,0
"PGEN_.00g148180",10,5,2,5,0,0,2,2
"PGEN_.00g144600",0,0,0,0,0,0,0,0
"PGEN_.00g112640",0,3,2,0,4,0,0,0
"PGEN_.00g062590",0,0,0,0,0,0,2,0
"PGEN_.00g135060",0,0,0,0,0,0,0,0
"PGEN_.00g203760",0,0,0,0,0,0,0,0
"PGEN_.00g258550",13,12,2,6,10,10,12,24
"PGEN_.00g023910",142,99,97,133,135,129,150,133
"PGEN_.00g139910",0,0,0,2,0,0,0,0
"PGEN_.00g188740",0,0,0,0,0,0,0,0
"PGEN_.00g207070",0,0,0,1,0,0,0,0
"PGEN_.00g277180",13,2,3,6,4,8,7,7
"PGEN_.00g249420",0,2,0,1,1,0,1,0
"PGEN_.00g071210",0,0,0,0,0,0,0,0
"PGEN_.00g280580",193,50,83,76,109,159,164,85
"PGEN_.00g159470",0,0,0,0,0,0,0,0
"PGEN_.00g022060",3,0,5,0,2,6,2,7
"PGEN_.00g051290",0,0,0,0,0,0,0,0
"PGEN_.00g191720",0,0,0,0,0,0,0,0
"PGEN_.00g191850",0,0,0,0,0,0,0,0
"PGEN_.00g189290",0,0,0,0,0,0,0,0
"PGEN_.00g102880",6,1,0,2,0,2,5,0
"PGEN_.00g317100",0,0,0,0,0,0,0,0
"PGEN_.00g198530",22,37,41,81,66,122,38,57
"PGEN_.00g288000",8,3,13,11,14,25,28,9
"PGEN_.00g285030",23,20,11,12,9,16,10,10
"PGEN_.00g168790",1,0,0,0,0,0,0,0
"PGEN_.00g069610",12,5,6,2,7,6,6,2
"PGEN_.00g280630",0,0,0,0,0,0,0,0
"PGEN_.00g322430",4,23,2,15,5,17,8,16
"PGEN_.00g326950",3,0,3,1,4,1,4,4
"PGEN_.00g078270",41,30,23,35,46,55,48,28
"PGEN_.00g323520",0,0,0,0,0,0,0,0
"PGEN_.00g029320",2,4,0,4,0,0,0,0
"PGEN_.00g278990",0,0,0,0,0,0,0,0
"PGEN_.00g104830",0,0,0,2,0,0,0,0
"PGEN_.00g103820",6,2,0,3,2,1,2,0
"PGEN_.00g324550",0,1,0,0,0,0,0,0
"PGEN_.00g168240",19,36,15,41,25,22,33,26
"PGEN_.00g134330",2,0,2,0,0,3,2,2
"PGEN_.00g202410",0,4,4,2,0,0,16,0
"PGEN_.00g227070",26,35,26,40,28,55,27,43
"PGEN_.00g145410",0,0,0,0,0,0,0,0
"PGEN_.00g051830",0,0,0,0,0,0,0,0
"PGEN_.00g150410",3,4,9,7,4,5,15,3
"PGEN_.00g346160",2,1,0,0,0,1,4,0
"PGEN_.00g206300",17,12,4,14,7,6,6,5
"PGEN_.00g032910",0,0,0,0,0,0,0,0
"PGEN_.00g311710",0,0,2,4,7,3,0,4
"PGEN_.00g238180",2,0,0,2,0,5,3,6
"PGEN_.00g297900",0,0,2,0,6,2,0,0
"PGEN_.00g026360",0,1,0,5,5,4,6,3
"PGEN_.00g292360",177,93,58,94,134,142,108,60
"PGEN_.00g299190",5,3,0,2,5,3,3,2
"PGEN_.00g190720",1,0,1,2,2,2,1,2
"PGEN_.00g201820",0,0,0,0,0,0,2,0
"PGEN_.00g004510",11,2,3,2,0,1,6,1
"PGEN_.00g053470",10,10,10,19,26,42,49,22
"PGEN_.00g246280",6,4,5,5,9,8,16,4
"PGEN_.00g252560",0,0,0,0,0,0,0,0
"PGEN_.00g012270",2,3,4,2,6,6,6,10
"PGEN_.00g196070",141,49,25,39,47,18,58,52
"PGEN_.00g109970",0,1,1,0,2,1,0,0
"PGEN_.00g078890",8,6,2,5,4,8,11,8
"PGEN_.00g327600",2,7,5,12,8,11,5,10
"PGEN_.00g317260",0,0,0,0,0,0,0,0
"PGEN_.00g247480",3,11,6,5,8,23,8,17
"PGEN_.00g075440",0,0,0,0,1,0,0,0
"PGEN_.00g293100",0,0,0,0,0,0,0,0
"PGEN_.00g246750",195,144,152,14,34,551,293,363
"PGEN_.00g154910",26,24,13,24,14,29,27,22
"PGEN_.00g290390",0,0,0,0,1,0,0,0
"PGEN_.00g098370",25,17,13,16,11,12,18,7
"PGEN_.00g257420",17,14,20,0,0,35,27,0
"PGEN_.00g073840",11,15,34,28,37,54,155,10
"PGEN_.00g029810",0,0,0,0,0,0,0,0
"PGEN_.00g284630",25,18,18,18,6,29,26,16
"PGEN_.00g320070",0,0,0,0,0,3,0,0
"PGEN_.00g213410",0,0,3,0,10,8,26,6
"PGEN_.00g061760",8,4,5,7,12,3,4,9
"PGEN_.00g100350",1,0,0,0,0,0,0,0
"PGEN_.00g175420",0,0,0,0,0,0,0,0
"PGEN_.00g321380",0,0,0,0,0,0,0,0
"PGEN_.00g210140",0,0,0,0,0,0,0,0
"PGEN_.00g076360",29,13,7,12,7,6,18,8
"PGEN_.00g039820",10,4,3,0,3,0,1,2
"PGEN_.00g348540",104,82,70,103,99,101,116,96
"PGEN_.00g344640",0,0,0,0,0,0,0,0
"PGEN_.00g105870",0,0,0,0,0,0,0,0
"PGEN_.00g325900",0,0,0,0,0,0,0,0
"PGEN_.00g286670",30,16,19,25,21,7,13,15
"PGEN_.00g185650",1,0,0,0,2,0,2,2
"PGEN_.00g253210",0,0,0,0,0,0,0,0
"PGEN_.00g226030",0,1,0,2,0,3,0,0
"PGEN_.00g067420",9,2,0,0,0,0,0,0
"PGEN_.00g187240",20,4,9,6,19,2,10,0
"PGEN_.00g173860",0,0,0,0,0,0,0,0
"PGEN_.00g320380",4,0,0,2,0,0,3,0
"PGEN_.00g110210",0,2,2,0,4,2,4,2
"PGEN_.00g180020",14,0,1,0,3,3,5,2
"PGEN_.00g332450",32,49,51,62,56,58,50,34
"PGEN_.00g030660",143,85,46,73,90,71,84,83
"PGEN_.00g064880",4,6,2,7,4,10,5,11
"PGEN_.00g207890",2,2,0,7,0,0,5,2
"PGEN_.00g290450",31,65,36,69,50,86,64,58
"PGEN_.00g031390",10,0,0,0,0,0,5,0
"PGEN_.00g187790",42,20,16,22,17,18,40,21
"PGEN_.00g020030",0,0,0,0,0,0,0,0
"PGEN_.00g102060",0,0,2,0,7,0,2,0
"PGEN_.00g139140",10,10,6,19,15,17,19,16
"PGEN_.00g099420",0,0,0,0,0,0,0,0
"PGEN_.00g106990",0,0,0,0,0,4,2,0
"PGEN_.00g156510",16,12,7,14,11,19,29,14
"PGEN_.00g270070",0,2,4,1,1,1,0,0
"PGEN_.00g159860",0,0,0,0,0,0,0,0
"PGEN_.00g275240",0,0,0,0,0,0,0,0
"PGEN_.00g067280",2,2,0,0,2,10,7,2
"PGEN_.00g345110",2,2,4,2,3,0,2,3
"PGEN_.00g173280",0,0,0,0,0,0,0,0
"PGEN_.00g320920",5,6,4,2,6,7,3,9
"PGEN_.00g032280",0,0,0,0,0,0,0,0
"PGEN_.00g312340",2,6,0,2,5,2,0,0
"PGEN_.00g180680",0,0,3,0,1,0,2,0
"PGEN_.00g340340",4,3,0,1,1,2,2,6
"PGEN_.00g318830",18,10,9,8,7,13,17,10
"PGEN_.00g066770",0,0,0,0,0,0,0,0
"PGEN_.00g094610",2,2,6,3,7,9,7,1
"PGEN_.00g097900",0,6,1,5,4,6,3,3
"PGEN_.00g283460",2,2,0,0,2,8,3,6
"PGEN_.00g321030",34,20,7,37,10,18,15,20
"PGEN_.00g116350",7,3,2,0,2,1,2,2
"PGEN_.00g113740",25,15,24,36,34,39,41,35
"PGEN_.00g178950",17,11,22,18,8,8,13,12
"PGEN_.00g326560",7,9,1,10,4,6,7,3
"PGEN_.00g235730",48,17,19,25,18,39,27,22
"PGEN_.00g031530",20,6,2,2,1,4,10,2
"PGEN_.00g095210",0,0,0,0,0,0,0,0
"PGEN_.00g173130",0,0,0,0,0,0,0,0
"PGEN_.00g032130",32,13,18,24,23,34,25,19
"PGEN_.00g107110",0,0,0,0,0,0,0,0
"PGEN_.00g180970",0,0,0,0,0,0,0,0
"PGEN_.00g273210",346,379,304,264,366,445,471,381
"PGEN_.00g036620",0,0,0,0,0,0,0,0
"PGEN_.00g066480",0,0,0,0,0,0,0,0
"PGEN_.00g251210",0,0,0,0,0,0,0,0
"PGEN_.00g184260",31,44,39,75,46,49,48,60
"PGEN_.00g238270",40,31,16,22,23,32,21,28
"PGEN_.00g133220",8,4,6,4,5,13,0,5
"PGEN_.00g181080",92,88,93,116,125,179,136,140
"PGEN_.00g138230",21,13,10,12,18,26,14,15
"PGEN_.00g321460",0,0,0,0,0,0,0,0
"PGEN_.00g235080",8,4,1,6,5,7,8,2
"PGEN_.00g280310",4,5,10,18,20,24,27,3
"PGEN_.00g132570",41,33,22,35,36,29,38,23
"PGEN_.00g186530",8,0,0,4,2,6,6,2
"PGEN_.00g224500",8,1,2,3,5,3,6,10
"PGEN_.00g168410",0,0,0,0,0,0,0,0
"PGEN_.00g134540",6,1,1,1,0,2,5,0
"PGEN_.00g176500",2,1,0,0,0,0,1,0
"PGEN_.00g220470",0,0,0,0,0,0,0,0
"PGEN_.00g018800",58,86,57,69,46,74,76,86
"PGEN_.00g228660",0,0,0,0,0,0,0,0
"PGEN_.00g023070",23,14,13,9,16,18,10,5
"PGEN_.00g294220",3,1,0,6,0,0,0,2
"PGEN_.00g315370",13,3,5,5,3,2,4,5
"PGEN_.00g030050",5,2,0,0,0,0,4,0
"PGEN_.00g314020",15,10,7,11,14,22,4,8
"PGEN_.00g286990",0,0,0,0,0,0,0,0
"PGEN_.00g074180",0,0,2,0,0,1,0,0
"PGEN_.00g215050",0,0,0,0,0,0,0,0
"PGEN_.00g096740",0,3,0,0,4,3,3,0
"PGEN_.00g033660",0,1,0,7,0,0,0,0
"PGEN_.00g108160",51,4,3,2,10,0,4,5
"PGEN_.00g137900",0,0,0,3,0,0,0,0
"PGEN_.00g288940",0,0,0,0,0,0,0,0
"PGEN_.00g028130",0,0,0,0,0,0,0,0
"PGEN_.00g167760",20,6,16,15,21,8,17,11
"PGEN_.00g069930",106,129,94,171,154,227,179,135
"PGEN_.00g189660",19,14,10,22,16,20,21,16
"PGEN_.00g185130",32,11,15,17,21,27,34,31
"PGEN_.00g160230",47,19,11,27,16,19,35,27
"PGEN_.00g074450",3,0,0,0,0,0,0,0
"PGEN_.00g335060",0,0,0,0,0,0,0,0
"PGEN_.00g347600",5,0,4,11,11,24,18,10
"PGEN_.00g107800",0,0,0,0,0,0,0,0
"PGEN_.00g016640",15,12,20,17,23,12,20,10
"PGEN_.00g135500",1,0,0,0,0,0,0,0
"PGEN_.00g179700",3,2,0,0,0,0,0,0
"PGEN_.00g203400",17,9,3,17,8,20,11,12
"PGEN_.00g228080",344,182,156,167,128,285,379,206
"PGEN_.00g315950",0,0,0,0,0,0,0,0
"PGEN_.00g175850",1,0,0,0,0,0,0,0
"PGEN_.00g171570",1,1,0,0,3,0,0,1
"PGEN_.00g252970",11,2,5,1,4,6,7,2
"PGEN_.00g256290",17,19,4,17,4,12,16,15
"PGEN_.00g222900",4,1,8,0,6,2,3,0
"PGEN_.00g335940",0,0,2,0,0,0,2,0
"PGEN_.00g022300",21,16,11,25,11,26,20,19
"PGEN_.00g295170",0,0,0,0,0,0,0,0
"PGEN_.00g131080",1,0,0,0,0,0,0,0
"PGEN_.00g042440",79,132,86,141,91,170,112,128
"PGEN_.00g034570",8,0,2,6,8,6,9,7
"PGEN_.00g339690",3,11,9,4,8,2,3,11
"PGEN_.00g003510",35,34,29,37,34,26,40,26
"PGEN_.00g311700",16,13,2,8,3,5,8,7
"PGEN_.00g230460",0,0,0,0,0,0,0,0
"PGEN_.00g047540",10,3,0,0,2,0,6,0
"PGEN_.00g130920",2,0,0,0,0,0,0,0
"PGEN_.00g264200",2,2,5,7,5,6,5,3
"PGEN_.00g310250",2,8,0,6,7,5,9,2
"PGEN_.00g180340",0,0,0,0,0,0,0,0
"PGEN_.00g334010",14,5,6,11,7,9,8,12
"PGEN_.00g226950",0,1,0,0,0,0,0,0
"PGEN_.00g317700",0,0,0,0,0,0,0,0
"PGEN_.00g261520",0,0,0,0,0,0,0,0
"PGEN_.00g330250",55,95,76,121,104,157,119,134
"PGEN_.00g045940",0,0,0,0,0,0,0,0
"PGEN_.00g171390",25,26,22,29,30,40,25,23
"PGEN_.00g119490",4,0,0,3,0,5,0,2
"PGEN_.00g128390",0,0,0,0,0,0,0,0
"PGEN_.00g258650",3,0,0,0,0,0,0,0
"PGEN_.00g105400",0,0,0,1,0,0,2,0
"PGEN_.00g121870",6,3,0,2,2,1,1,4
"PGEN_.00g050410",58,45,22,32,40,35,42,35
"PGEN_.00g170620",0,0,0,0,0,0,0,0
"PGEN_.00g216380",22,12,11,11,16,9,14,15
"PGEN_.00g190890",0,0,2,0,0,1,2,0
"PGEN_.00g213350",21,4,6,8,12,20,17,8
"PGEN_.00g034390",9,2,0,8,7,17,5,1
"PGEN_.00g334000",0,2,7,2,1,4,0,0
"PGEN_.00g330780",1,2,1,0,0,2,1,0
"PGEN_.00g339030",0,0,0,0,0,0,0,0
"PGEN_.00g120470",7,5,0,5,6,6,2,2
"PGEN_.00g124990",5,1,6,9,5,1,9,16
"PGEN_.00g195610",0,0,0,0,0,0,0,0
"PGEN_.00g167490",2,0,0,0,0,2,0,0
"PGEN_.00g004890",0,0,0,0,0,0,0,0
"PGEN_.00g128640",5,2,4,2,4,8,2,0
"PGEN_.00g114960",0,0,0,0,0,0,0,0
"PGEN_.00g270180",0,0,0,0,0,0,0,0
"PGEN_.00g222010",2,0,0,0,0,0,0,0
"PGEN_.00g035620",0,0,0,0,0,0,0,0
"PGEN_.00g344980",3,5,2,0,2,1,10,3
"PGEN_.00g174810",0,0,0,2,2,0,0,0
"PGEN_.00g245130",2,1,3,6,18,5,7,2
"PGEN_.00g224880",9,6,13,17,15,17,6,13
"PGEN_.00g131330",1,0,0,5,2,0,0,1
"PGEN_.00g042990",0,0,0,0,0,0,0,0
"PGEN_.00g252710",0,0,0,0,0,1,2,0
"PGEN_.00g244660",0,0,0,0,0,0,0,0
"PGEN_.00g240560",3,3,3,5,4,6,6,3
"PGEN_.00g010610",25,8,11,15,28,14,16,25
"PGEN_.00g130060",87,96,58,95,74,143,96,69
"PGEN_.00g060340",159,74,97,123,126,187,152,156
"PGEN_.00g199060",367,148,149,241,298,346,242,256
"PGEN_.00g229300",4,2,0,2,0,0,6,2
"PGEN_.00g048340",0,0,0,0,0,0,0,0
"PGEN_.00g333780",7,7,0,6,1,3,6,6
"PGEN_.00g040590",0,0,0,0,0,0,0,0
"PGEN_.00g081480",0,0,0,2,0,0,2,2
"PGEN_.00g001110",0,0,0,0,0,0,0,0
"PGEN_.00g313280",0,0,0,0,0,0,2,0
"PGEN_.00g302790",0,0,0,0,0,0,0,0
"PGEN_.00g087880",16,9,17,12,23,26,31,14
"PGEN_.00g132100",0,1,0,0,2,1,3,2
"PGEN_.00g333250",3,2,3,0,6,2,1,4
"PGEN_.00g136480",0,0,0,0,0,0,0,0
"PGEN_.00g224890",6,7,8,5,4,2,9,3
"PGEN_.00g125640",0,0,0,0,0,0,0,0
"PGEN_.00g081730",0,0,0,0,0,0,0,0
"PGEN_.00g347980",0,0,0,0,0,0,0,0
"PGEN_.00g329000",3,5,1,4,7,3,6,1
"PGEN_.00g129110",0,0,0,0,0,0,0,0
"PGEN_.00g165310",14,5,6,5,4,6,6,6
"PGEN_.00g161670",56,40,46,64,76,65,55,51
"PGEN_.00g332780",0,0,0,0,41,72,27,0
"PGEN_.00g126590",0,0,0,0,0,0,0,0
"PGEN_.00g162320",2,0,2,2,0,2,2,5
"PGEN_.00g091960",5,2,3,1,5,5,5,2
"PGEN_.00g337570",0,0,0,0,0,0,0,0
"PGEN_.00g054880",2,0,0,0,0,0,2,0
"PGEN_.00g115360",0,0,0,0,0,0,0,0
"PGEN_.00g127640",0,0,0,0,0,0,0,0
