"","Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SG15","SG93","SG102","SG2","SG10","SG9","SG118","SG81","SG5","SG101","SG65","SG107","SG109","SG3","SG66","SG12","SG27","SG6","SG91","SG82","SG11","SG16","SG131","SG79","SG1","SG64","SG4","SG13","SG14","SG46","SG108","SG78","SG7","SG80","SG8","up","down"
"189","PGEN_.00g091350",17.5674178405883,4.87434943692308,1.37737988933394,3.53885625503083,0.000401864617954109,0.0137792498732733,10,24,4,18,23,30,28,1,3,13,23,14,10,2,9,24,1,2,17,1,67,11,3,14,8,10,26,0,24,25,8,12,120,1,39,TRUE,FALSE
"190","PGEN_.00g025020",37.1693253318864,2.64432185529061,0.87817780628184,3.01114630360169,0.00260263418317715,0.0477379551863723,46,19,24,85,71,8,35,20,4,71,57,78,24,6,30,111,5,11,54,38,26,38,31,58,15,20,29,5,20,85,72,62,46,43,94,TRUE,FALSE
"191","PGEN_.00g214740",41.4609412570323,1.6577120164497,0.463231327545172,3.57858356695025,0.000345461410983794,0.0127036341082543,52,30,24,78,66,45,62,27,29,40,95,49,34,32,49,61,18,21,77,58,29,42,31,43,29,39,31,12,50,52,33,32,73,26,75,TRUE,FALSE
"192","PGEN_.00g304580",20.1778018880169,4.71932509890371,1.55553894771227,3.03388424047139,0.0024142704872417,0.0449325842270999,3,23,0,32,49,33,35,5,5,26,30,8,6,8,6,47,43,9,12,11,48,9,5,21,13,0,6,3,0,29,6,11,109,5,28,TRUE,FALSE
"193","PGEN_.00g275670",1292.88251732595,6.4441550487079,1.77540920091387,3.62967311726831,0.000283780358481232,0.0112507087956205,45,626,1,471,1561,1354,625,130,348,1026,765,735,390,391,205,559,2698,254,857,384,8083,833,52,773,2142,393,119,140,352,811,322,52,11323,203,1072,TRUE,FALSE
"194","PGEN_.00g066660",18.0850490521336,-2.05098444905798,0.635922359602173,-3.22521203742711,0.00125879399851226,0.0283087878184675,22,23,13,22,7,12,13,18,52,13,8,23,21,14,5,20,19,24,11,15,9,29,29,16,12,14,19,16,10,17,15,21,19,33,25,FALSE,TRUE
"195","PGEN_.00g026070",13.7331456633837,6.3191592819713,1.415788768198,4.46334892881957,8.06884941896644e-06,0.00118432038932342,0,4,3,20,5,22,0,9,2,7,15,14,8,3,9,46,5,2,23,2,50,13,0,15,12,11,12,0,17,22,4,5,105,2,14,TRUE,FALSE
"196","PGEN_.00g119160",53.5887583786334,3.68585539130651,1.21824279669725,3.02555073692957,0.00248180761746868,0.0460768770345648,13,66,0,82,101,59,88,19,19,58,64,32,40,16,16,112,42,20,41,21,156,36,12,39,39,11,31,10,54,53,37,34,336,17,99,TRUE,FALSE
"197","PGEN_.00g085790",25.3797474167127,5.47953523907522,1.2177018623241,4.49989887394687,6.79857973042918e-06,0.00107814143558389,11,6,2,46,85,34,46,14,5,15,30,12,16,7,7,84,14,9,33,9,47,18,7,16,21,7,11,1,7,31,4,18,182,11,35,TRUE,FALSE
"198","PGEN_.00g050460",450.312902617256,-1.14598025633113,0.342041147160917,-3.35041636318683,0.000806901726914628,0.0214007026476809,725,540,487,455,426,240,442,584,560,262,710,552,451,253,382,528,253,445,704,445,269,572,741,416,402,550,599,213,564,490,562,406,168,629,614,FALSE,TRUE
"199","PGEN_.00g131360",20.6464939562456,4.09724469596546,1.24423889932144,3.29297267445982,0.000991341088298272,0.0241089085115861,3,20,3,12,32,48,26,11,12,32,23,10,6,13,3,56,23,6,20,5,88,9,8,15,12,4,14,5,8,18,8,7,96,16,23,TRUE,FALSE
"200","PGEN_.00g267990",17.787252087412,2.92716233736187,0.931332795591926,3.14298213400878,0.00167236047078663,0.0343126897671909,13,17,8,24,50,10,18,12,9,14,31,13,10,3,4,44,4,3,21,10,51,25,14,18,15,15,18,3,26,20,12,14,59,8,38,TRUE,FALSE
"201","PGEN_.00g297890",21.6895090836324,4.78083400204677,1.25282645077808,3.81603852558955,0.000135611339974078,0.00716856611029642,4,41,4,25,53,12,28,3,8,16,39,25,21,4,9,76,10,4,15,8,85,9,1,15,18,11,15,2,15,30,8,13,110,3,33,TRUE,FALSE
"202","PGEN_.00g169010",75.2009250477239,-4.21801623191969,1.27233889820786,-3.31516723874508,0.000915883124977427,0.0231427544587399,17,95,63,15,33,106,54,41,361,73,17,27,88,53,55,23,105,172,24,44,32,30,125,10,97,72,18,284,27,15,26,20,21,82,61,FALSE,TRUE
"203","PGEN_.00g157360",23.4196824084988,4.37247245934869,1.30447613406462,3.35189916102528,0.000802592465926963,0.0213732704693691,7,22,3,46,113,18,20,6,6,19,54,22,37,2,3,55,1,9,29,4,32,21,4,20,20,3,22,5,30,21,5,15,134,4,42,TRUE,FALSE
"204","PGEN_.00g110480",20.1709490091105,4.67855308399172,1.18068210892988,3.9625848893672,7.41426314912802e-05,0.00474263622614811,7,6,2,12,50,16,15,11,8,20,23,16,6,13,5,30,20,8,13,11,75,12,3,12,32,8,9,11,5,12,10,12,139,10,30,TRUE,FALSE
"205","PGEN_.00g029740",29.9509104516338,2.32720715457824,0.663690319645494,3.50646541872315,0.000454100438126694,0.0145394359405185,56,29,16,58,30,15,27,13,7,84,27,45,4,22,51,32,9,21,40,22,22,19,33,21,55,42,29,8,16,46,53,40,34,28,73,TRUE,FALSE
"206","PGEN_.00g285980",14.4836256467984,2.67965191889804,0.816607925314468,3.28144245950849,0.00103277594293324,0.0245308957891352,5,5,8,9,21,14,12,10,12,10,31,15,18,13,14,35,18,10,8,7,31,8,21,25,16,6,6,5,5,13,8,12,39,9,24,TRUE,FALSE
"207","PGEN_.00g219960",33.7760683773944,5.09542774774268,1.02248819134319,4.98336097265736,6.24892172388555e-07,0.000368943004482712,16,37,7,44,80,21,35,13,12,46,55,36,11,9,16,100,18,4,28,16,144,38,10,19,34,19,13,6,20,45,12,22,149,8,59,TRUE,FALSE
"208","PGEN_.00g134790",37.1761316020749,-1.28683852932733,0.403650997314968,-3.18799789394106,0.0014326157995639,0.0307105684711929,69,42,38,42,37,14,49,42,48,18,53,43,32,21,20,29,17,34,54,33,20,57,60,42,21,35,46,34,57,34,40,36,40,41,75,FALSE,TRUE
"209","PGEN_.00g188250",739.855557695946,4.76856362161718,1.06578859011775,4.47421155173969,7.66937814484761e-06,0.0011675861287716,222,426,90,1018,1696,707,668,210,229,415,1281,442,464,308,400,2162,740,257,713,247,2557,538,92,723,585,280,445,152,518,1141,368,335,3993,197,1177,TRUE,FALSE
"210","PGEN_.00g001350",269.284100316846,3.52971001984865,0.989826343217935,3.56598916975025,0.000362486341240313,0.013015311460006,118,291,73,414,694,187,246,87,161,143,442,246,260,77,56,509,92,191,340,67,650,240,81,319,183,104,245,96,282,341,126,192,1450,74,568,TRUE,FALSE
"211","PGEN_.00g348040",27.3931684509226,5.56429968860926,1.37355816221814,4.05101133804451,5.09967360595004e-05,0.00388187154884917,14,12,1,25,63,31,46,6,7,33,34,14,7,4,3,101,26,4,20,8,131,8,0,20,16,18,17,4,15,41,9,19,137,5,52,TRUE,FALSE
"212","PGEN_.00g321250",17.01657047973,4.9845872089632,1.55212482082636,3.21146027824577,0.00132062226234649,0.0292097133614059,3,29,3,21,27,34,27,2,4,13,16,7,12,3,11,29,7,6,31,0,60,13,0,26,14,7,8,0,22,20,6,10,94,0,36,TRUE,FALSE
"213","PGEN_.00g073190",25.8423496234342,4.01680886081387,1.21650377730867,3.30192880263837,0.000960224400887347,0.023678723321202,20,17,3,20,68,10,22,10,8,18,47,10,19,6,5,67,8,11,24,7,100,15,2,30,10,4,34,9,33,40,21,22,140,5,48,TRUE,FALSE
"214","PGEN_.00g311290",72.6428616992382,3.29874352530663,1.07787722803078,3.06040747454443,0.00221036044563713,0.0424198060022633,52,58,38,100,105,69,77,32,24,40,125,26,80,8,35,189,38,21,70,27,279,79,24,90,28,37,50,8,90,96,49,30,357,23,119,TRUE,FALSE
"215","PGEN_.00g039520",292.149255897777,4.55571163534232,1.34240939384751,3.39368277384076,0.000689595237565089,0.0194414775864646,94,249,46,348,587,234,338,110,62,148,414,225,195,22,22,1021,275,95,261,76,628,181,13,186,258,27,208,48,162,400,127,142,2471,46,524,TRUE,FALSE
"216","PGEN_.00g314520",21.1689363029718,4.11270170100893,1.0063376285344,4.0868010739085,4.37361811359498e-05,0.0034846714912729,9,17,5,33,56,32,28,7,12,18,21,21,12,11,10,48,15,6,18,8,40,16,1,20,26,5,16,4,13,26,17,15,111,7,47,TRUE,FALSE
"217","PGEN_.00g305440",352.684374037657,0.950283893208672,0.306145787950581,3.10402406503816,0.0019090780220224,0.0378434945407149,403,496,311,515,445,336,436,190,247,399,529,471,155,282,422,497,161,198,471,335,462,528,329,320,307,577,328,262,351,422,370,305,306,321,494,FALSE,FALSE
"218","PGEN_.00g244450",33.4899323576512,6.4015673687718,1.16742035921532,5.48351527214635,4.16956263428472e-08,9.1619775942697e-05,5,27,4,44,39,206,19,9,9,28,24,97,8,24,34,61,19,10,17,12,62,13,0,15,101,28,16,10,19,28,10,9,105,2,40,TRUE,FALSE
"219","PGEN_.00g273360",64.6188737182177,5.05163190119766,1.01765175229615,4.96400845357909,6.90529357283965e-07,0.000368943004482712,14,34,25,87,103,219,45,17,27,38,65,58,30,38,27,154,55,24,56,25,122,22,6,49,169,43,41,25,35,43,25,36,340,17,98,TRUE,FALSE
"220","PGEN_.00g348570",94.5126875495297,4.32790985469387,1.16382844936702,3.71868367459802,0.000200263648126591,0.00912818496730305,34,78,17,142,254,48,135,33,26,66,109,67,61,13,48,211,72,31,92,32,425,46,9,98,56,18,80,23,60,127,49,56,473,28,174,TRUE,FALSE
"221","PGEN_.00g345120",32.6224238137538,4.14693405108713,1.34628762906799,3.08027345832329,0.00206810617212089,0.0403647823325923,9,21,0,48,64,32,31,19,7,10,55,32,22,7,10,77,55,11,17,19,110,20,3,19,21,4,17,5,17,38,18,15,220,9,44,TRUE,FALSE
"222","PGEN_.00g284500",57.6502342959602,3.54144580796273,0.978506558902708,3.61923563592061,0.000295474494900324,0.0114913965253465,22,105,11,45,79,154,65,22,13,47,72,87,26,36,51,92,37,42,46,8,89,47,4,61,93,47,28,35,55,61,31,27,255,23,111,TRUE,FALSE
"223","PGEN_.00g054330",116.891662554721,-1.50461314204414,0.48286095821802,-3.11603809841421,0.00183298589294813,0.0364299963893503,100,126,87,124,92,130,112,107,255,74,127,135,114,96,113,114,63,216,125,104,86,157,134,93,102,111,149,178,98,86,134,89,80,118,81,FALSE,TRUE
"224","PGEN_.00g247310",15.2633966327067,4.29606160192891,1.10371808432066,3.89235409200815,9.92762064310541e-05,0.00585806576242778,2,12,0,15,34,11,33,7,11,24,31,17,9,10,7,31,3,7,10,2,71,10,12,17,14,5,6,2,11,16,9,9,45,8,32,TRUE,FALSE
"225","PGEN_.00g009970",136.855304953615,3.18508508057331,0.905177964301289,3.51873908357004,0.000433602922218702,0.0144391499336391,73,181,82,296,130,126,105,72,23,93,174,150,149,41,61,294,18,23,216,57,288,147,55,195,127,82,48,35,159,186,146,130,677,136,209,TRUE,FALSE
"226","PGEN_.00g286740",113.459492383888,4.60442673182035,1.3873842455518,3.31878262751142,0.000904107786172357,0.0229402282278133,30,78,8,138,176,151,146,32,25,64,145,102,62,24,12,324,172,30,89,21,339,50,11,66,120,21,44,33,42,157,60,36,837,29,191,TRUE,FALSE
"227","PGEN_.00g345680",116.282977064135,6.75660182227257,1.49274991217992,4.52627849256119,6.00314590490943e-06,0.00102876257446143,8,81,8,94,364,200,156,45,19,96,230,120,37,18,36,152,46,16,63,26,1002,47,3,163,26,23,69,15,21,79,35,24,403,15,144,TRUE,FALSE
"228","PGEN_.00g155530",99.3761668356105,3.23799206608942,0.904341959914372,3.58049522151556,0.000342943615478226,0.0126722660243702,38,107,20,120,260,70,93,80,59,72,144,143,109,19,65,262,24,53,72,50,234,87,61,128,97,31,84,17,73,127,86,61,396,46,217,TRUE,FALSE
"229","PGEN_.00g027450",60.2512242762959,-1.28026523914538,0.394114642818319,-3.24845895090369,0.00116031949443371,0.0265235795544427,59,57,63,90,50,22,91,46,106,42,88,60,61,28,47,70,34,64,86,70,30,71,113,63,34,70,80,28,80,84,98,54,42,78,75,FALSE,TRUE
"230","PGEN_.00g245460",37.1271124354763,-6.1842705536433,1.61257733187246,-3.83502262583735,0.000125552736188721,0.00686388634718555,26,13,8,9,24,38,3,10,270,51,15,3,75,9,7,16,60,31,15,20,11,41,28,22,15,5,4,211,10,9,3,7,11,30,14,FALSE,TRUE
"231","PGEN_.00g078550",117.863149800086,4.87808978818546,1.40898913021124,3.46212024180352,0.000535937658797931,0.0160619747972529,50,66,12,171,247,458,183,44,18,64,91,221,93,17,48,243,32,45,47,25,470,80,2,82,164,25,103,12,127,76,56,45,525,28,90,TRUE,FALSE
"232","PGEN_.00g029620",20.5083315683816,4.9812747190141,1.37647163081389,3.61887205482667,0.000295889873747755,0.0114913965253465,3,26,0,18,34,34,30,7,7,20,24,17,12,5,18,44,19,3,14,5,107,17,0,26,21,17,18,0,9,39,6,3,71,2,31,TRUE,FALSE
"233","PGEN_.00g205400",33.8512186374634,2.3477389379299,0.532190704020233,4.4114617564621,1.02675091143966e-05,0.00134752205825494,30,24,26,39,37,35,38,20,10,27,67,48,22,18,58,61,12,15,66,39,54,30,44,35,49,57,34,5,27,24,28,28,70,27,47,TRUE,FALSE
"234","PGEN_.00g318440",29.4476922539869,4.74459306236812,1.27086660859149,3.73335252519269,0.000188947845328297,0.00883362244054934,5,30,2,30,45,57,36,13,5,25,29,22,9,9,10,80,32,8,26,15,96,16,2,16,22,7,16,8,6,48,15,9,201,13,44,TRUE,FALSE
"235","PGEN_.00g056330",46.87312778077,4.52253994589113,1.27604324818276,3.54419017719954,0.000393821063368428,0.0136262087925476,4,39,7,43,105,60,57,16,6,27,68,27,29,11,24,179,61,16,37,22,173,32,2,36,19,10,41,6,25,55,14,30,217,10,129,TRUE,FALSE
"236","PGEN_.00g339710",46.1840835651359,4.77624388064022,1.29385073031211,3.69149529288286,0.000222939523389479,0.00968539371957046,12,43,1,59,86,114,52,10,12,9,94,64,30,13,22,105,43,11,19,21,140,20,2,20,65,8,35,15,17,62,24,22,270,13,60,TRUE,FALSE
"237","PGEN_.00g050040",30.6739520315287,4.75638282832972,1.02805175473365,4.62659861862892,3.71719909074383e-06,0.000818580252371404,24,56,21,26,18,144,18,10,14,34,16,55,10,18,24,21,7,11,20,11,96,16,8,18,48,57,11,17,12,16,17,17,108,5,53,TRUE,FALSE
"238","PGEN_.00g027390",23.8809337092669,5.90426481749975,1.67327753280302,3.52856277679716,0.000417822831955814,0.0140728645878215,5,6,0,26,59,25,23,7,3,11,22,7,11,3,3,79,25,4,11,5,116,9,2,32,11,2,11,7,14,21,11,4,198,2,20,TRUE,FALSE
"239","PGEN_.00g038510",22.0786144912856,3.07709352663842,1.00563136645663,3.05986232060426,0.00221438761673673,0.0424198060022633,27,24,14,16,45,13,30,21,3,8,23,14,10,3,8,47,7,4,23,9,74,28,21,28,55,35,15,2,24,24,10,12,79,6,32,TRUE,FALSE
"240","PGEN_.00g261960",11.7372123776439,4.93261053516131,1.25467185312558,3.93139490845629,8.4454412696109e-05,0.00518441120518372,0,13,3,15,20,19,10,2,3,10,15,18,11,2,6,11,5,4,17,2,42,16,4,19,23,3,11,1,8,7,0,4,53,4,34,TRUE,FALSE
"241","PGEN_.00g007180",18.9871499652056,5.79360438208357,1.32545876888155,4.37101818487521,1.23668491535545e-05,0.00153032581048647,4,25,0,14,53,26,15,6,2,11,20,26,17,4,9,47,4,5,19,3,56,22,1,22,19,16,14,2,10,27,5,8,128,0,32,TRUE,FALSE
"242","PGEN_.00g037080",11.1726837095308,-2.10044540054221,0.624703852793339,-3.36230582083038,0.000772944673484121,0.0208640243069544,20,14,14,14,15,4,23,10,13,13,9,19,11,12,1,11,10,5,4,12,0,16,18,6,10,9,12,11,11,15,13,5,11,20,13,FALSE,TRUE
"243","PGEN_.00g155150",18.7906721679565,4.32174831716758,1.03496970791326,4.17572445272938,2.97039203411753e-05,0.00266007343102384,9,14,1,26,55,20,23,17,7,17,25,10,15,5,23,41,11,7,20,6,48,5,14,30,13,4,10,2,8,24,9,15,90,11,29,TRUE,FALSE
"244","PGEN_.00g085950",110.397265316895,2.30382926955448,0.549530814125863,4.19235684393636,2.76071291466633e-05,0.00254767606091725,164,103,70,153,104,120,91,67,105,96,107,129,48,115,113,129,48,86,188,71,181,93,68,153,102,97,46,98,73,146,71,187,327,53,111,TRUE,FALSE
"245","PGEN_.00g130110",37.4488067383177,3.45277443375185,1.06146239089386,3.25284669845368,0.0011425511989577,0.026275225759716,21,36,10,33,155,21,34,18,6,20,47,34,45,5,18,86,29,22,66,10,90,27,9,58,44,21,39,7,31,33,24,35,149,13,23,TRUE,FALSE
"246","PGEN_.00g092320",122.313916147199,3.65861285227321,1.11683574293111,3.27587371323848,0.00105335650502828,0.0249010860753891,29,157,10,218,195,125,142,56,43,44,154,196,81,30,88,300,141,37,95,28,360,63,8,101,217,70,71,40,125,153,61,36,535,56,245,TRUE,FALSE
"247","PGEN_.00g235470",22.4303526687883,4.60368744894138,1.31073990231777,3.51228145324692,0.000444277231646633,0.014452300373052,7,27,2,21,57,55,38,4,12,16,17,12,6,5,9,39,28,10,7,3,44,12,3,7,22,8,8,1,11,25,9,20,171,4,47,TRUE,FALSE
"248","PGEN_.00g243440",49.4194886227524,-4.1345693232551,0.984275008355544,-4.20062410216312,2.66180213860417e-05,0.00250143677519196,26,46,67,19,26,55,16,41,82,37,34,15,83,30,17,25,155,171,49,22,18,19,28,6,31,56,61,70,60,12,83,14,20,46,37,FALSE,TRUE
"249","PGEN_.00g059780",22.2580357225451,2.18324670258291,0.661287504897551,3.30150908101786,0.000961662218500889,0.023678723321202,43,11,21,44,32,34,14,5,23,73,33,22,25,18,10,31,10,19,35,19,4,14,24,29,27,27,12,6,16,30,14,19,22,10,43,TRUE,FALSE
"250","PGEN_.00g005400",28.681081002602,2.60797101292425,0.811443096402414,3.21399125149608,0.00130903661647602,0.0290506901592288,11,26,16,37,44,48,32,20,16,15,25,45,20,12,18,50,18,22,22,13,79,17,20,42,46,13,19,12,29,35,28,21,94,15,21,TRUE,FALSE
"251","PGEN_.00g274010",16.3107399865156,-2.51454973740321,0.838341661008675,-2.99943311224418,0.00270482505929399,0.0488911752310177,9,12,6,16,13,18,13,30,32,25,8,9,33,13,20,8,30,20,10,14,8,13,23,5,17,14,15,25,11,10,17,5,7,20,10,FALSE,TRUE
"252","PGEN_.00g325090",29.3331983357772,3.52313154366104,0.977517586549269,3.60416179937799,0.000313161933444756,0.0118799771657029,10,19,10,41,52,66,40,13,14,11,36,25,18,8,32,60,15,20,15,8,75,16,12,25,27,16,26,11,34,33,22,17,152,8,39,TRUE,FALSE
"253","PGEN_.00g297210",17.9762308554387,5.67292524922354,1.32964028163934,4.26651127192782,1.98553467345193e-05,0.00197424533713579,3,11,2,28,93,9,33,1,5,11,32,16,15,3,6,78,10,4,23,7,38,7,1,16,10,4,6,2,10,14,7,13,97,4,34,TRUE,FALSE
"254","PGEN_.00g344570",18.484827425837,-5.17656250715448,1.39631349866325,-3.70730678469428,0.000209475124985137,0.0093795567728639,10,6,4,6,12,7,8,7,187,15,5,3,31,7,2,11,8,35,13,14,23,13,15,15,6,4,8,67,5,6,7,3,11,11,10,FALSE,TRUE
"255","PGEN_.00g007100",17.3196827551747,2.58049591236746,0.71080522399329,3.63038400009257,0.000282999871447989,0.0112507087956205,16,13,17,22,23,17,14,9,15,41,11,11,5,66,22,33,6,7,23,6,17,11,12,28,20,19,25,8,16,17,12,10,14,10,10,TRUE,FALSE
"256","PGEN_.00g088100",65.2825959323918,5.23696152430283,1.16692697252804,4.48782284375298,7.19547229952611e-06,0.00111779459477536,38,22,7,50,115,195,40,22,29,72,127,158,32,7,38,64,35,18,53,29,272,75,16,40,59,9,76,3,28,106,22,34,287,16,74,TRUE,FALSE
"257","PGEN_.00g039120",21.1728412731886,5.81907483552502,1.26095796695402,4.61480476592066,3.93465008732329e-06,0.000831959901797359,15,11,3,45,43,30,15,7,2,13,29,9,9,3,6,89,12,9,25,7,51,9,0,19,29,5,18,2,13,43,7,9,140,2,28,TRUE,FALSE
"258","PGEN_.00g272530",198.590991433994,-2.83574477476089,0.806973210211395,-3.51405070066458,0.000441328568986708,0.0144391499336391,146,244,285,160,112,247,108,263,632,255,181,66,299,23,98,155,336,368,170,90,193,146,202,120,173,102,171,108,288,103,280,87,136,244,175,FALSE,TRUE
"259","PGEN_.00g169020",122.456389522975,4.12628375337333,1.37590735051754,2.99895465477471,0.00270907622858372,0.0488911752310177,45,102,13,187,277,112,182,36,33,56,184,89,87,13,21,331,133,27,99,37,372,68,3,105,122,40,105,13,89,169,67,54,798,37,161,TRUE,FALSE
"260","PGEN_.00g133710",39.3049901820875,5.59450079684278,1.19543261909287,4.67989638854598,2.87019930037938e-06,0.000682748658577744,12,35,1,83,60,57,42,14,10,38,95,37,16,11,9,115,15,12,32,9,98,43,2,47,55,10,25,3,33,61,7,15,242,9,66,TRUE,FALSE
"261","PGEN_.00g289380",19.6454920097149,6.22627593567006,1.23235880706003,5.05232396604017,4.36466562456549e-07,0.000322078801274293,6,18,1,14,32,33,23,2,9,19,18,24,12,4,17,36,2,6,13,2,139,17,2,17,26,7,9,2,8,20,3,12,70,7,44,TRUE,FALSE
"262","PGEN_.00g108670",59.490505791354,-1.3774981450926,0.418535659934011,-3.29123244912938,0.000997494521277756,0.0241813003056251,63,54,66,69,26,58,70,50,95,31,70,70,40,43,66,64,33,92,85,49,30,75,87,39,68,52,67,80,71,65,81,47,43,83,54,FALSE,TRUE
"263","PGEN_.00g293880",366.081495040934,4.29630251661005,1.23970246476485,3.46559165503068,0.000529066160233168,0.0160619747972529,113,231,23,362,546,924,373,94,94,240,423,379,186,139,113,830,418,124,230,118,1009,175,14,216,703,80,198,285,179,329,191,158,2214,130,453,TRUE,FALSE
"264","PGEN_.00g347270",17.2164506251445,-3.16519295140575,0.938235882997886,-3.3735577681086,0.000742034746120492,0.0204651032154681,7,14,13,10,6,25,15,18,48,17,3,35,16,6,9,8,24,39,8,17,15,12,33,24,15,8,9,27,22,2,23,8,5,31,10,FALSE,TRUE
"265","PGEN_.00g052390",28.3883553233368,-1.17996103963019,0.391596157909452,-3.0132089291413,0.00258500883565214,0.0475291962729084,41,31,26,27,33,22,44,27,35,26,30,28,18,19,28,27,18,36,40,32,5,49,42,39,24,28,29,22,27,32,45,28,12,35,34,FALSE,TRUE
"266","PGEN_.00g038400",17.3405654540662,4.44985582898672,1.4058033318917,3.16534733418139,0.00154897923689878,0.0323036437021192,4,21,3,35,41,33,16,4,1,4,46,17,16,5,8,46,20,7,7,0,35,5,2,20,11,3,12,2,17,17,12,3,103,2,36,TRUE,FALSE
"267","PGEN_.00g119470",33.3903160810863,4.90479044250106,1.36631118054099,3.58980480607573,0.000330925671230727,0.0122878351678453,4,37,9,53,24,22,10,16,11,7,75,26,9,8,5,75,26,6,12,6,175,25,2,14,27,7,15,5,15,35,31,17,257,24,55,TRUE,FALSE
"268","PGEN_.00g116150",17.871305169662,4.49534954781033,1.16829430834376,3.84778862287124,0.000119188820228188,0.00662237444946691,9,15,6,48,27,32,16,4,9,14,25,21,4,11,4,36,16,1,6,5,16,9,5,11,18,4,8,6,7,18,11,4,162,10,29,TRUE,FALSE
"269","PGEN_.00g200830",10.8078896023994,-2.60285366946362,0.651741185044916,-3.99369217288952,6.50523080978321e-05,0.0044212336539348,18,9,11,12,7,11,15,7,19,11,11,4,13,2,10,10,14,20,6,9,2,10,13,8,11,13,23,14,16,8,9,6,8,9,9,FALSE,TRUE
"270","PGEN_.00g113260",15.5792741887887,3.35290855765474,0.933473782532557,3.59186151812228,0.000328324314216375,0.0122510033324267,23,14,9,38,11,8,14,4,8,7,31,17,4,2,16,36,3,2,35,14,26,6,12,27,8,8,20,1,14,19,12,36,67,14,19,TRUE,FALSE
"271","PGEN_.00g280310",11.4363051561518,4.75165042876957,1.21043310161644,3.92557872254493,8.65214671918305e-05,0.00526881126611371,4,12,0,15,25,16,10,7,6,4,8,29,4,2,2,34,2,2,8,9,52,14,5,16,12,3,9,1,4,12,7,7,46,4,18,TRUE,FALSE
"272","PGEN_.00g050410",29.9712031849373,-1.47909194606117,0.459182746988534,-3.2211400706179,0.00127681728478167,0.0285856857992884,37,33,31,26,34,36,33,39,48,20,31,52,23,18,22,23,7,35,30,29,23,38,51,19,28,24,29,42,30,26,52,32,13,37,28,FALSE,TRUE
"273","PGEN_.00g319930",13.2465943626669,-2.41986937040692,0.699445919877581,-3.4596947407034,0.000540788074572895,0.0160799954048784,17,18,8,9,8,11,13,13,24,17,12,17,13,3,11,10,31,20,10,14,14,15,17,3,14,11,13,12,22,8,16,4,6,6,14,FALSE,TRUE
"274","PGEN_.00g117980",50.0393736387089,4.93893590940296,1.11602327576953,4.42547751165621,9.62291816778717e-06,0.00134752205825494,6,75,8,89,50,48,65,10,6,50,49,59,26,16,29,66,20,12,41,16,191,21,6,40,63,58,22,32,38,98,14,23,301,7,93,TRUE,FALSE
"275","PGEN_.00g005530",44.4193439873837,4.21297290710833,1.30963756819402,3.21689985796452,0.00129583820802666,0.028841872630114,17,26,5,38,108,26,46,18,14,51,54,37,17,4,8,94,67,16,23,21,110,32,13,27,16,3,25,7,27,66,20,24,378,6,70,TRUE,FALSE
"276","PGEN_.00g316240",123.25933635755,-1.57131051269415,0.508345762765257,-3.09102706816451,0.00199465449706011,0.039233359254836,210,105,136,89,102,113,100,103,289,195,164,114,143,42,93,101,90,145,173,153,80,185,182,93,76,129,147,34,210,118,127,127,52,145,106,FALSE,TRUE
"277","PGEN_.00g164270",41.186803557628,4.37174414635975,1.45279252353207,3.00920060885985,0.00261936098255986,0.0479292687481866,14,36,6,104,66,60,90,11,6,60,40,34,22,3,7,64,16,7,21,16,163,13,1,50,12,5,40,3,60,123,37,25,186,8,59,TRUE,FALSE
"278","PGEN_.00g348850",34.8448567405828,3.85722271723149,1.06821162158866,3.61091626347873,0.00030511716926204,0.0117300600627407,17,38,12,43,65,67,41,15,18,44,31,34,27,8,25,68,20,20,25,14,162,26,1,25,38,26,23,7,32,46,21,10,112,5,36,TRUE,FALSE
"279","PGEN_.00g212030",31.7638430279791,1.80067051970192,0.555192233384385,3.24332800681531,0.00118142115682215,0.0269250833704497,27,31,18,44,37,50,30,18,21,70,42,31,32,24,61,34,28,9,40,31,37,30,26,29,31,63,27,17,26,35,18,24,40,27,21,TRUE,FALSE
"280","PGEN_.00g268270",29.0492519493968,3.01516258070933,0.992869649171039,3.03681614522786,0.00239091238836758,0.0446069242653284,29,27,14,51,73,12,32,16,8,15,69,17,21,9,5,89,8,6,26,16,70,45,11,36,17,29,29,3,40,32,22,23,108,12,58,TRUE,FALSE
"281","PGEN_.00g308130",39.1584607043382,3.08457396925381,0.845780203631628,3.64701604034855,0.000265303368386497,0.0108094344037532,23,30,10,48,106,74,44,19,13,39,70,47,43,12,24,61,11,23,41,27,93,72,11,30,22,18,23,13,26,75,29,19,111,25,82,TRUE,FALSE
"282","PGEN_.00g305410",21.946556867352,5.01900917583236,1.59021223718109,3.15618824863866,0.00159845659621869,0.0331538191019528,6,18,1,22,21,39,15,9,3,5,14,12,6,4,8,32,34,5,13,4,152,7,2,9,29,4,15,4,8,9,10,6,149,5,21,TRUE,FALSE
"283","PGEN_.00g152150",54.9587010642703,5.02678960860077,1.21160395717144,4.14887189732866,3.34117705989733e-05,0.002861370540488,13,58,3,89,171,98,113,38,16,33,85,45,19,13,23,189,35,24,24,20,83,13,4,20,78,8,30,7,23,90,21,50,293,6,149,TRUE,FALSE
