"","Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SG15","SG93","SG102","SG2","SG10","SG9","SG118","SG81","SG5","SG101","SG65","SG107","SG109","SG3","SG66","SG12","SG27","SG6","SG91","SG82","SG11","SG16","SG131","SG79","SG1","SG64","SG4","SG13","SG14","SG46","SG108","SG78","SG7","SG80","SG8","up","down"
"96","PGEN_.00g250620",63.727287593572,-4.74605598493474,1.04922264096228,-4.52340218333639,6.08534496187127e-06,0.00127541500676755,69,78,50,28,55,22,42,69,176,55,19,3,262,5,18,37,193,102,21,92,98,31,136,46,13,7,57,27,28,26,51,14,29,58,29,FALSE,TRUE
"97","PGEN_.00g189960",26.1233467199738,4.45527332928022,1.14170674953363,3.90229218763936,9.52860361584587e-05,0.00770517537844991,19,26,12,8,37,114,30,8,9,26,8,34,3,8,35,70,26,9,10,11,69,20,14,12,39,36,5,7,21,27,7,10,84,7,40,TRUE,FALSE
"98","PGEN_.00g096560",83.5680359882357,3.93835317870913,0.850845468510731,4.62875260486794,3.67874932673367e-06,0.00098712760999103,171,41,48,169,34,149,17,38,10,35,98,250,45,54,218,119,22,31,118,65,89,111,115,92,105,174,26,13,60,112,43,129,223,30,58,TRUE,FALSE
"99","PGEN_.00g211890",19.4863409618058,5.31797138048054,1.24565761451431,4.26920794166544,1.96168324525754e-05,0.00280779642943728,19,21,0,29,41,44,29,14,5,19,22,24,6,2,8,35,5,6,20,4,75,10,0,14,11,7,6,5,15,29,8,9,96,7,45,TRUE,FALSE
"100","PGEN_.00g092330",8.93040990635646,4.23045739639762,1.07974271382572,3.91802356452894,8.92779803543787e-05,0.00746160194196697,4,9,3,12,17,14,10,8,4,8,14,9,4,8,6,13,4,6,5,0,26,12,5,10,7,5,6,5,0,9,2,10,42,2,11,TRUE,FALSE
"101","PGEN_.00g086610",48.5791248493611,6.36521592817008,1.20725324914534,5.27247777769601,1.3459413860633e-07,0.000152372800733148,16,7,1,39,113,157,48,7,12,56,54,125,25,12,43,200,11,21,62,11,120,28,0,21,134,30,39,22,19,50,23,20,150,7,45,TRUE,FALSE
"102","PGEN_.00g027970",126.037277907834,5.25494539862852,1.21331070022341,4.33107974541137,1.48379926968386e-05,0.00243325202569956,44,65,26,167,251,87,86,37,27,72,239,54,85,34,21,434,123,31,132,34,342,81,19,120,87,27,76,22,62,133,55,66,1048,26,154,TRUE,FALSE
"103","PGEN_.00g323450",59.1515229117503,3.80410190943603,1.09594604170438,3.47106679040514,0.0005183950415336,0.021096645268686,20,56,23,75,170,81,85,15,24,42,93,24,72,65,15,157,52,25,30,20,95,41,20,59,27,30,39,12,35,100,28,20,322,9,83,TRUE,FALSE
"104","PGEN_.00g156790",16.080871742602,-6.92912502061785,1.32454346272409,-5.23133080613845,1.68294028811822e-07,0.000174647128399469,19,6,32,9,0,0,8,43,5,3,11,2,14,2,5,6,38,8,12,12,10,5,36,6,2,3,21,1,97,14,110,9,6,10,9,FALSE,TRUE
"105","PGEN_.00g092270",140.625584521509,-7.24674038567961,1.3249153623172,-5.46958741047841,4.51084414820578e-08,7.02169277220082e-05,10,164,141,26,22,121,46,411,363,50,21,22,324,79,64,35,174,855,46,126,74,77,187,24,82,11,44,422,53,15,52,10,23,167,54,FALSE,TRUE
"106","PGEN_.00g331660",39.4136744509111,2.44860980638344,0.793747550604592,3.08487226766036,0.00203639588570102,0.0499197597729032,87,54,35,76,37,23,68,12,10,44,51,26,23,15,36,73,13,10,37,38,77,40,30,53,44,27,14,11,46,86,19,84,100,11,38,TRUE,FALSE
"107","PGEN_.00g026050",29.4332673678097,5.94535436929271,1.30989091441773,4.53881640360527,5.65708632142329e-06,0.00123592449053832,5,16,2,56,70,13,4,10,6,38,38,10,25,4,8,118,2,5,32,8,124,26,4,66,16,3,35,4,31,34,12,15,149,11,51,TRUE,FALSE
"108","PGEN_.00g293270",49.887360573495,3.98431756660924,1.12619832719253,3.53784717168036,0.000403403475574718,0.0184014046935237,17,61,15,53,105,65,54,22,7,30,47,31,17,12,44,183,48,27,50,9,188,48,11,35,45,33,11,28,41,52,12,17,222,23,69,TRUE,FALSE
"109","PGEN_.00g208330",266.604938150108,1.38666669193384,0.400642666088474,3.46110589137209,0.00053796116211456,0.0215409336071145,379,252,253,569,418,356,289,129,179,461,351,291,171,254,135,458,111,155,309,182,300,301,293,269,253,255,295,117,260,320,359,277,279,168,355,TRUE,FALSE
"110","PGEN_.00g040990",5.16416071716077,6.35989876931627,1.67952154133386,3.7867324787423,0.000152641283730364,0.0104441862983199,3,0,0,4,5,38,11,0,0,9,5,4,0,1,5,7,2,2,2,2,15,6,5,3,7,8,3,0,0,2,0,2,16,2,9,TRUE,FALSE
"111","PGEN_.00g165640",10.7657880003177,4.6385529810729,1.29223170735812,3.58956753240185,0.000331227015925364,0.0169047952021252,11,3,2,20,37,5,11,1,2,7,16,5,6,3,5,34,4,5,7,2,27,7,2,8,6,3,13,2,11,10,9,4,73,2,24,TRUE,FALSE
"112","PGEN_.00g057130",141.461127289164,4.36037293412942,1.01419949808246,4.29932468155779,1.71319336382151e-05,0.00260175572678893,26,129,21,176,311,313,112,57,58,152,115,92,44,72,50,249,125,71,124,50,343,79,20,110,243,143,75,108,78,155,63,65,648,40,363,TRUE,FALSE
"113","PGEN_.00g098060",10.7179704964243,-3.23174359287817,1.01887205443575,-3.17188363230545,0.00151453681677962,0.0415430109677458,10,18,31,6,5,9,3,15,9,9,9,7,9,2,11,4,35,12,21,5,7,4,9,2,5,4,11,7,17,5,22,6,10,11,10,FALSE,TRUE
"114","PGEN_.00g290170",246.028954848789,-4.21731296791405,1.23620369002938,-3.41150329992449,0.000646057193103768,0.0238028113187018,94,225,174,65,140,247,57,166,1225,236,94,11,677,25,46,189,821,488,59,277,350,213,280,155,90,78,166,293,67,169,163,47,113,102,102,FALSE,TRUE
"115","PGEN_.00g129560",33.5349483858427,-1.87931798802086,0.498808726459449,-3.76761249018293,0.000164816279501616,0.011094362857479,44,49,19,36,30,34,25,42,48,25,33,31,31,22,23,27,34,47,29,35,14,47,39,29,24,34,36,64,47,41,31,24,16,29,40,FALSE,TRUE
"116","PGEN_.00g315400",21.9341584796778,4.23804342672879,0.978559174379477,4.33090153123976,1.48500083476404e-05,0.00243325202569956,9,17,5,33,56,32,28,7,12,18,21,25,12,13,11,50,16,6,18,8,42,16,4,24,26,5,16,4,13,26,17,19,114,7,47,TRUE,FALSE
"117","PGEN_.00g122510",140.310970063159,5.19126245746799,1.46326478286757,3.54772596063894,0.000388572284041936,0.0180555621387098,18,124,18,380,379,159,99,55,15,35,158,56,105,14,28,435,135,31,124,44,1073,60,4,77,84,11,83,9,84,104,75,68,443,31,121,TRUE,FALSE
"118","PGEN_.00g232640",470.175142424575,-3.62835379727592,1.01742158396221,-3.56622451741762,0.000362161131997255,0.0176586604793765,208,499,381,212,176,1020,117,563,1642,555,176,243,627,240,240,255,496,2089,200,419,354,470,695,115,293,291,243,846,347,147,383,100,219,397,283,FALSE,TRUE
"119","PGEN_.00g046630",19.3678377251143,3.89396031148037,1.16185806508288,3.35149398063748,0.000803767863130252,0.0278811175475237,29,12,7,28,52,15,20,18,3,28,15,18,13,4,2,35,3,6,12,19,83,12,6,24,25,14,7,2,21,19,11,6,78,8,26,TRUE,FALSE
"120","PGEN_.00g169480",73.7223295637721,5.19765614946527,1.21511293690891,4.27750869206234,1.88996580650035e-05,0.00276891108098222,22,41,5,103,177,136,72,28,27,24,104,31,58,33,18,190,55,16,59,20,160,59,6,51,64,14,42,10,34,91,28,54,555,20,156,TRUE,FALSE
"121","PGEN_.00g056840",8.11419506401244,4.28659106191622,1.29214216292533,3.31742991205523,0.000908497061332889,0.0304126717870389,4,6,4,5,43,4,10,4,4,9,2,15,6,4,1,33,1,4,2,2,9,2,4,4,3,7,6,1,7,7,1,10,38,8,28,TRUE,FALSE
"122","PGEN_.00g149120",93.9164554250409,5.34148845891283,1.30216008913326,4.10202132862806,4.09556509415296e-05,0.0046287753609784,20,74,4,103,206,68,108,31,24,100,146,73,68,9,21,249,59,31,94,22,437,69,3,128,63,30,46,22,50,90,37,40,552,17,153,TRUE,FALSE
"123","PGEN_.00g283920",15.7715486783925,8.31239719043933,1.63038883201979,5.09841396554563,3.42511140395558e-07,0.000304663659381849,0,4,0,9,13,171,6,2,9,8,4,91,2,9,31,7,2,4,4,2,16,4,0,2,52,20,8,7,2,6,3,3,27,0,9,TRUE,FALSE
"124","PGEN_.00g272710",98.2330062921786,4.82167240698481,1.02633875458046,4.69793465896725,2.62805473113839e-06,0.000839158091458112,31,73,19,154,200,227,193,29,27,69,161,144,44,23,61,358,40,52,56,33,286,31,24,62,99,47,63,32,69,127,36,71,402,24,143,TRUE,FALSE
"125","PGEN_.00g293610",35.4073624851685,5.43811832040332,1.15083780020988,4.72535601403738,2.29712552028544e-06,0.000786477098180039,10,17,6,65,49,80,30,11,5,17,38,39,13,7,12,73,28,7,31,13,149,21,11,50,52,6,24,4,17,76,30,20,169,10,33,TRUE,FALSE
"126","PGEN_.00g116140",14.4160935756316,4.44225726224328,1.16076498038066,3.82700834133236,0.000129710120986891,0.00939116358517296,3,3,1,21,28,20,15,9,4,8,13,8,11,11,8,30,9,3,4,12,54,13,11,22,12,5,8,1,4,17,9,6,74,12,29,TRUE,FALSE
"127","PGEN_.00g114780",19.2882903873083,-5.96889399390919,1.41470738796682,-4.21917213741815,2.45201013207781e-05,0.00312521253048802,0,25,16,6,6,14,6,22,73,2,5,2,45,26,15,6,63,70,7,14,6,11,41,3,15,3,7,40,2,5,7,6,2,19,2,FALSE,TRUE
"128","PGEN_.00g233800",123.353990709473,2.40380252957398,0.66989349569575,3.58833537721903,0.00033279602337641,0.0169155464453324,133,192,104,309,104,80,124,51,30,240,168,272,31,117,285,168,28,29,165,82,52,161,113,122,127,269,69,32,126,172,227,115,105,102,225,TRUE,FALSE
"129","PGEN_.00g305460",81.3504202778599,8.48265747750115,1.48246706757133,5.72198712744289,1.05285286919418e-08,2.97793458897638e-05,24,17,2,15,191,126,37,9,14,25,78,65,36,15,15,78,16,27,117,32,432,25,0,75,16,19,14,14,24,97,16,53,818,8,156,TRUE,FALSE
"130","PGEN_.00g274080",18.8949624891634,3.32761116946767,1.02611332938266,3.24292753459275,0.00118308297825513,0.0358465506769128,11,13,20,28,24,12,12,10,5,15,12,29,7,5,5,25,3,11,14,6,104,15,14,25,23,12,13,5,30,16,17,14,69,11,24,TRUE,FALSE
"131","PGEN_.00g113250",8.95455761942122,5.21653382100666,1.08188393458072,4.82171298996901,1.42330636760434e-06,0.000656460525769511,9,12,2,14,10,22,17,2,0,4,19,10,3,6,8,28,2,1,6,3,18,6,1,8,14,5,5,2,5,11,4,14,38,2,14,TRUE,FALSE
"132","PGEN_.00g114200",62.0319449143766,5.15190147012855,1.21649964924198,4.23502092527423,2.28530424129769e-05,0.00302754188477448,31,37,16,63,64,345,24,8,19,16,67,28,60,17,16,258,37,24,36,27,209,18,10,38,109,53,41,18,51,50,21,22,195,23,63,TRUE,FALSE
"133","PGEN_.00g078740",4.22063063017715,5.40092492389306,1.6790808056098,3.21659619111159,0.00129721039524781,0.0380097907106376,0,0,0,8,5,9,4,1,0,9,2,6,2,6,3,5,7,0,3,0,10,2,0,2,6,4,3,5,3,4,2,0,24,0,3,TRUE,FALSE
"134","PGEN_.00g344990",33.7692872158919,6.88560548165566,1.47859632428073,4.65685283304435,3.21079788256048e-06,0.000932120154212655,6,33,4,24,38,213,47,11,5,5,12,50,4,5,33,36,13,9,23,9,176,7,4,17,96,7,17,2,13,13,14,15,130,4,17,TRUE,FALSE
"135","PGEN_.00g027030",8.91306711598685,6.77735988717009,1.98120797936947,3.42082202259604,0.000624321745970643,0.0232079961270818,0,5,0,10,11,21,8,0,0,5,6,13,2,5,4,26,13,0,6,0,48,2,0,8,4,0,7,0,2,9,8,4,58,0,11,TRUE,FALSE
"136","PGEN_.00g122020",18.2283803972494,4.52658309337226,1.26899841707838,3.56705180436223,0.000361020130136614,0.0176586604793765,5,12,2,22,27,17,20,3,8,13,23,10,8,9,6,39,22,6,16,4,75,9,1,7,30,5,10,4,10,20,14,8,122,7,20,TRUE,FALSE
"137","PGEN_.00g208950",30.1044055092498,4.71878102909742,1.12107899151139,4.2091423216626,2.56341889793202e-05,0.00319222555359475,9,31,3,40,54,78,36,6,7,28,25,30,12,11,25,78,25,15,19,14,94,21,2,18,43,18,13,11,20,35,17,19,144,5,30,TRUE,FALSE
"138","PGEN_.00g053240",11.8551759545117,6.11567852609297,1.52681387345521,4.00551673810316,6.18820514104586e-05,0.00616493748971553,2,7,2,13,19,20,10,5,0,16,18,7,4,20,0,21,9,7,4,5,29,5,0,11,30,4,2,7,6,9,0,3,81,0,20,TRUE,FALSE
"139","PGEN_.00g245880",149.07702800065,-0.940031501912708,0.276687316894835,-3.39745064017517,0.000680168572274015,0.0245958829394015,220,231,152,198,149,99,163,146,183,107,222,166,136,102,198,175,95,155,175,162,85,206,207,112,114,143,189,58,224,191,188,125,87,167,172,FALSE,FALSE
"140","PGEN_.00g052650",18.6943967312111,5.16549733811544,1.09196166779598,4.73047497037284,2.23995144045475e-06,0.000786477098180039,7,14,2,22,29,48,15,8,6,16,11,40,4,6,8,38,9,7,17,5,35,14,3,13,63,12,19,8,6,13,3,11,109,8,21,TRUE,FALSE
"141","PGEN_.00g102520",10.7326198667396,4.84408300869247,1.12605122429561,4.30183183870932,1.6939185066195e-05,0.00260175572678893,2,8,4,13,18,14,12,3,2,12,31,9,7,2,13,34,10,4,7,4,33,4,0,12,6,7,2,4,4,17,9,4,36,5,33,TRUE,FALSE
"142","PGEN_.00g312070",495.219065004221,6.87368902441463,1.62941842381905,4.21849226934847,2.45941402062014e-05,0.00312521253048802,26,222,27,241,369,4519,147,26,90,187,155,1131,38,853,808,258,188,105,86,121,290,139,15,64,2476,605,55,995,68,174,72,108,1004,25,207,TRUE,FALSE
"143","PGEN_.00g289900",20.4219699636586,4.3015266182634,1.248004897666,3.44672254596762,0.000567431002762185,0.0220131410510825,3,24,6,31,49,95,18,7,8,18,21,17,12,2,24,35,17,6,13,6,105,8,4,3,21,10,14,6,17,9,7,3,27,7,41,TRUE,FALSE
"144","PGEN_.00g235110",102.621198776421,-3.87991641854236,1.00060600302474,-3.87756660145324,0.000105506450250313,0.00826334481111414,40,52,82,32,75,85,42,95,601,107,52,34,332,80,33,43,179,295,44,85,62,83,163,35,81,41,56,59,63,48,67,30,50,85,48,FALSE,TRUE
"145","PGEN_.00g342060",12.3772935853812,4.61018877606497,1.23192397222461,3.74226728272842,0.000182367392954076,0.0118444411618955,2,12,0,19,18,16,10,5,2,6,14,10,7,3,14,32,13,4,7,4,43,8,5,14,14,2,9,3,10,17,3,6,76,4,13,TRUE,FALSE
"146","PGEN_.00g236210",8.96585024293238,3.19875076137015,1.0373287661357,3.08364220273798,0.00204483358829442,0.0499988711474407,5,6,3,22,5,13,7,8,6,7,8,19,0,7,13,17,2,6,8,4,17,18,20,12,3,18,2,0,3,13,16,7,30,2,7,TRUE,FALSE
"147","PGEN_.00g244940",10.5146044128154,2.61691433990916,0.714334634762041,3.66342917249267,0.000248861052185515,0.0143475309391955,3,8,10,13,7,16,3,7,5,10,10,10,7,12,20,18,6,5,12,13,18,10,15,33,19,7,2,8,4,12,7,11,6,9,17,TRUE,FALSE
"148","PGEN_.00g062920",166.78060656517,1.58482251560663,0.456124969795521,3.47453575347366,0.000511738161864378,0.021096645268686,211,204,141,242,185,95,190,116,95,264,228,172,140,132,190,323,80,65,271,128,217,157,131,229,153,156,196,55,201,241,142,119,316,105,225,TRUE,FALSE
"149","PGEN_.00g260350",17.6604128254599,3.92936024805972,1.18231366892582,3.32344990279076,0.000889113910099512,0.0300873247893185,8,5,2,16,31,16,23,7,5,20,29,26,18,7,6,48,21,10,17,2,30,11,1,14,19,6,18,2,10,15,8,11,114,8,33,TRUE,FALSE
"150","PGEN_.00g142010",24.3130664782712,5.8176725996396,1.46834491147322,3.96206133462377,7.43054446811449e-05,0.00675420220886349,2,10,7,21,27,51,4,0,74,67,15,16,19,45,31,25,29,11,61,0,88,27,7,28,28,24,2,3,0,27,3,6,42,2,8,TRUE,FALSE
"151","PGEN_.00g205150",16.6230989319871,4.38071037946674,1.38695128812025,3.1585178347568,0.00158573606321861,0.042742794794938,7,20,5,13,38,40,7,7,6,15,10,5,6,6,5,47,28,4,14,2,61,14,3,13,13,2,10,2,6,12,6,6,100,8,9,TRUE,FALSE
"152","PGEN_.00g216830",28.458768606187,3.8661054018302,1.17070309997845,3.3023790591324,0.000958684195391339,0.0316004326064901,10,27,11,25,53,48,29,10,10,9,47,22,16,11,5,63,35,9,14,9,57,8,5,29,43,6,14,11,20,39,15,14,195,11,44,TRUE,FALSE
"153","PGEN_.00g131030",43.6368303069254,4.05013543516001,1.06941958373402,3.7872276670102,0.00015233750698058,0.0104441862983199,10,43,12,56,105,69,35,20,25,15,58,13,14,22,14,131,27,37,29,21,84,35,5,51,46,23,31,21,19,56,23,29,271,15,58,TRUE,FALSE
"154","PGEN_.00g262450",7.93935965757323,4.0861984770122,1.32316889598534,3.0881911518705,0.00201378893330341,0.0497750208159644,1,8,1,5,9,8,12,4,3,14,10,5,4,0,12,20,6,2,13,2,31,7,0,1,16,4,8,2,6,10,3,2,35,3,9,TRUE,FALSE
"155","PGEN_.00g246390",15.7713683399054,3.84391184854268,1.22080796968688,3.14866215161471,0.00164019698779303,0.043274095527514,9,13,3,20,48,20,21,10,5,19,9,7,5,11,4,22,12,5,7,6,19,13,1,15,7,3,7,9,10,6,7,16,124,6,47,TRUE,FALSE
"156","PGEN_.00g257680",6.36698743076921,4.40200233868847,1.24400295160149,3.53857869309833,0.000402287353742915,0.0184014046935237,5,3,2,10,19,6,6,4,1,6,8,2,5,1,0,22,0,1,8,2,15,1,2,12,3,5,10,2,4,10,6,5,31,6,7,TRUE,FALSE
"157","PGEN_.00g020160",12.8577883055439,3.47360598071249,0.90119523234149,3.85444336149821,0.000115993231195955,0.00864948328193547,14,5,6,10,25,9,11,9,8,13,24,13,5,4,9,38,3,6,12,7,28,15,13,19,13,3,14,2,5,24,8,15,53,7,18,TRUE,FALSE
"158","PGEN_.00g286180",18.0577961922165,3.50297815404556,1.1109730926758,3.15307200249879,0.00161561951292727,0.0428626248011875,11,6,4,34,10,5,14,15,6,0,9,11,3,15,22,8,5,11,21,12,6,5,11,8,23,15,4,6,3,22,14,116,12,17,222,TRUE,FALSE
"159","PGEN_.00g210360",27.6262575554097,-4.0374973854938,1.23292367607211,-3.27473424661337,0.00105761415199458,0.033598135292828,9,22,21,14,7,48,14,26,90,7,7,23,27,2,34,8,67,87,11,8,12,23,48,7,26,17,10,91,12,12,17,9,27,18,16,FALSE,TRUE
"160","PGEN_.00g214190",54.2583382117924,-2.12002560231829,0.6857892879718,-3.09136587506083,0.00199237969920645,0.0494245107454539,70,115,17,59,48,28,63,61,39,26,64,43,44,50,44,33,124,37,33,75,16,78,49,45,54,76,55,63,107,67,43,40,35,51,31,FALSE,TRUE
"161","PGEN_.00g051020",15.6510338378395,-2.49897353184195,0.79425414611663,-3.14631474580303,0.00165341968730117,0.0435307301605952,25,7,11,12,10,12,27,11,22,25,12,10,18,8,26,7,26,27,13,23,13,20,16,6,12,14,10,32,22,8,14,4,5,9,15,FALSE,TRUE
"162","PGEN_.00g345030",8.66081557671967,4.2099068192105,1.1949279677141,3.52314694522052,0.000426454847982399,0.0188990826403018,7,11,3,10,21,7,7,2,2,9,9,16,5,3,0,20,6,5,2,5,23,9,2,6,8,8,4,2,5,11,3,5,55,2,11,TRUE,FALSE
"163","PGEN_.00g041430",68.0723752551523,3.37134359173323,0.883157580690427,3.81737491184485,0.00013487913223289,0.00963378033774457,48,67,26,97,223,34,50,44,23,39,144,59,50,38,17,173,16,24,69,31,131,74,41,67,46,70,62,22,86,105,44,27,266,27,164,TRUE,FALSE
"164","PGEN_.00g164540",61.8221430829005,5.94533625168731,1.33659027057763,4.44813671217128,8.66183956212338e-06,0.00165947520103265,19,17,4,33,12,457,19,8,9,44,47,244,17,16,53,24,10,20,64,47,109,17,3,24,287,76,30,79,51,63,43,17,112,6,14,TRUE,FALSE
"165","PGEN_.00g086290",207.601812316502,-3.70830440875819,1.14301070522173,-3.2443304264931,0.0011772709129923,0.035757450437788,161,83,107,108,63,99,112,105,747,451,145,14,642,42,76,164,558,402,170,210,299,155,379,113,47,25,77,304,166,94,121,49,136,140,83,FALSE,TRUE
"166","PGEN_.00g281940",235.304672632246,6.534570433991,1.37036544326634,4.76848746157486,1.85614222901286e-06,0.000745630296061198,67,124,12,241,413,1129,338,41,34,164,222,326,68,27,215,432,175,37,87,72,982,88,6,117,530,110,135,47,66,216,49,97,1016,24,184,TRUE,FALSE
"167","PGEN_.00g143630",13.9906271623605,5.43516107054182,1.45418785878107,3.73759211213445,0.000185791033033453,0.0119260604864206,2,1,0,30,23,63,5,4,3,12,14,17,7,2,0,65,12,6,4,6,23,7,4,11,16,3,3,23,2,17,10,12,59,2,10,TRUE,FALSE
"168","PGEN_.00g171900",45.7112490950618,3.91011630755498,0.958577933246609,4.07908024161562,4.52142298905844e-05,0.00498276818431369,29,60,3,30,57,151,33,14,15,29,66,79,47,16,50,95,16,19,31,25,99,39,13,46,55,39,39,17,46,73,16,28,165,12,64,TRUE,FALSE
"169","PGEN_.00g247950",15.4142730771016,6.91089925511491,1.38488807781724,4.99022221781806,6.03098716173445e-07,0.000469399269531744,4,2,5,4,15,40,0,0,12,56,21,16,10,7,36,16,21,5,44,5,55,3,1,29,31,27,7,0,2,18,3,2,16,3,7,TRUE,FALSE
"170","PGEN_.00g130730",9.7236699462064,8.35308710317702,2.11693476823765,3.94584057501732,7.95205128064387e-05,0.00687686768040682,1,10,0,8,41,5,9,0,0,1,9,2,3,0,0,25,5,5,9,1,27,3,0,5,0,4,3,0,1,13,0,10,119,1,12,TRUE,FALSE
"171","PGEN_.00g131800",35.878373353169,4.2866226414653,1.31487314241867,3.26010358199285,0.00111371532302706,0.0345387795182151,5,36,4,54,55,23,42,12,15,33,48,17,14,20,4,116,45,12,38,8,29,12,5,24,37,2,13,17,19,34,10,18,339,10,76,TRUE,FALSE
"172","PGEN_.00g332560",25.6472733610951,4.77156824189098,1.12654876974539,4.23556296010993,2.27979812024175e-05,0.00302754188477448,5,31,2,12,42,60,35,7,7,16,42,42,11,12,16,62,17,11,19,8,91,21,3,15,35,12,15,6,17,33,14,15,106,4,55,TRUE,FALSE
"173","PGEN_.00g211680",62.7272905293308,1.16395925231575,0.372424703479879,3.12535457889849,0.00177590852740128,0.0459779394838422,51,79,46,84,50,71,72,37,65,82,81,89,49,56,60,87,37,34,65,28,85,80,60,58,80,80,59,36,73,96,51,77,65,67,83,TRUE,FALSE
"174","PGEN_.00g250350",11.8847608489977,4.0470522321664,1.0776281782125,3.75551819634058,0.000172983191816023,0.0114582962110901,5,14,5,19,36,8,7,4,0,7,12,7,6,13,4,24,4,5,9,7,41,10,6,14,7,10,2,2,9,18,14,8,51,14,18,TRUE,FALSE
"175","PGEN_.00g086660",45.0835026715037,6.33758074337516,1.39027726932669,4.55850130272536,5.1519945140191e-06,0.00121052429590717,8,12,2,27,73,242,49,5,9,39,25,86,28,4,56,136,20,6,29,16,268,25,0,17,62,17,24,13,27,48,8,14,75,9,36,TRUE,FALSE
"176","PGEN_.00g233790",26.6510170297334,2.09217440278404,0.649517594118059,3.22112044651367,0.00127690471862871,0.0377702956320268,21,32,21,34,30,8,19,16,8,19,38,38,5,17,64,66,6,12,48,12,25,29,30,30,33,28,30,2,44,52,36,27,54,40,34,TRUE,FALSE
"177","PGEN_.00g279740",13.8376883482478,-2.60888391721375,0.801554024457317,-3.25478238223564,0.00113479283461515,0.0348927781962037,17,8,11,13,13,17,10,24,63,10,25,9,22,4,8,12,13,28,4,10,6,15,22,15,7,12,13,9,15,10,13,8,5,7,9,FALSE,TRUE
"178","PGEN_.00g167530",23.3936956165139,4.81114945079586,1.27988842844655,3.75903816603401,0.000170567819574536,0.0114197906299016,12,10,3,40,42,9,19,6,5,18,65,13,3,2,6,51,18,11,16,8,37,13,1,34,9,6,14,4,30,33,13,10,204,11,65,TRUE,FALSE
"179","PGEN_.00g199980",19.8561956675995,3.29681750201422,0.94166363563607,3.50105640406014,0.000463417751797976,0.0200831551229004,15,17,4,28,63,24,15,8,5,21,25,21,22,3,20,56,9,4,31,8,35,22,12,18,12,13,23,4,22,15,21,13,76,6,32,TRUE,FALSE
"180","PGEN_.00g012310",7.64534152410904,-4.13174042307017,0.84913556574348,-4.86581953430784,1.13983490527621e-06,0.000591431836475191,15,7,7,10,11,6,9,11,17,0,4,5,9,6,2,3,4,13,6,3,6,17,10,2,4,2,11,13,23,3,7,6,2,11,5,FALSE,TRUE
"181","PGEN_.00g108800",20.1011082588244,2.29003072601403,0.668452956883692,3.42586670076243,0.000612841063445614,0.0229870775996634,19,27,14,30,27,19,27,7,11,20,25,13,8,15,14,40,5,13,42,11,33,17,15,21,16,25,20,6,34,16,13,18,62,13,45,TRUE,FALSE
"182","PGEN_.00g249480",8.77790799749287,2.25707733193488,0.70342955082777,3.20867573629631,0.00133347789451,0.0383754911936815,11,3,6,8,7,15,4,6,5,19,12,15,6,4,16,25,4,8,9,6,14,10,9,14,7,11,5,6,6,7,12,11,7,2,8,TRUE,FALSE
"183","PGEN_.00g266130",63.7443192908983,-9.24034038235419,1.74546994454144,-5.29389830586959,1.19736034706298e-07,0.000149107284019753,7,45,67,7,5,15,12,48,105,14,12,0,45,60,70,7,254,184,5,6,6,20,31,11,7,8,10,561,10,10,16,15,0,32,8,FALSE,TRUE
"184","PGEN_.00g335240",14.6670816593925,3.86101684662402,1.03621732512481,3.72606860839637,0.000194489486792834,0.0122322099951069,7,14,4,11,47,19,12,6,6,5,20,25,10,3,14,23,6,4,12,8,47,11,9,10,19,9,19,10,3,17,4,9,62,7,22,TRUE,FALSE
"185","PGEN_.00g164660",66.622089583934,5.88743967405523,1.34268825559396,4.38481505258333,1.16084362907732e-05,0.00212588025189704,20,19,5,35,12,480,24,9,9,49,48,272,20,16,62,27,11,19,65,48,113,18,3,26,329,79,34,88,52,67,45,18,116,7,14,TRUE,FALSE
"186","PGEN_.00g299380",11.8945768607,-2.35584949779917,0.747249842551727,-3.15269320064941,0.00161771730960878,0.0428626248011875,24,9,5,8,8,6,13,32,6,2,10,16,20,10,11,10,3,11,15,25,12,19,20,8,10,5,24,5,18,12,10,7,6,17,15,FALSE,TRUE
"187","PGEN_.00g204830",26.6276906735938,5.42056823187827,1.19888677928044,4.52133456266123,6.1450975994582e-06,0.00127541500676755,11,13,1,52,38,62,21,7,6,16,39,27,18,5,9,80,29,6,20,13,63,12,6,12,44,8,18,3,7,19,8,19,176,10,46,TRUE,FALSE
"188","PGEN_.00g221720",18.9625463186511,-2.37252096148832,0.68420035252098,-3.46758219686181,0.000525163102944231,0.0212172861170931,41,14,11,23,6,10,7,30,22,9,21,22,18,6,20,16,9,27,23,23,3,20,36,16,22,10,35,11,37,14,53,30,6,30,22,FALSE,TRUE
"189","PGEN_.00g023050",14.4872940018685,3.52207493450045,0.958491878393155,3.674600707525,0.000238221669748264,0.0141265450160721,11,6,9,17,24,17,12,13,6,14,25,14,13,4,5,20,12,9,8,6,32,7,9,27,13,34,11,3,10,15,3,5,69,5,20,TRUE,FALSE
"190","PGEN_.00g033640",292.953891596061,5.17566602044532,1.31689792888187,3.93019527704762,8.48768999979033e-05,0.0071417029437425,78,235,13,364,659,418,343,150,53,165,318,189,149,50,104,1043,271,69,175,69,1360,211,11,217,241,97,193,55,124,328,86,132,1620,66,383,TRUE,FALSE
