"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SG25","SG60","SG90","SG128","SG89","SG40","SG43","SG44","SG77","SG19","SG57","SG20","SG62","SG41","SG21","SG129","SG61","SG45","SG58","SG26","SG22","SG140","SG63","SG100","SG17","SG138","SG59","SG42","SG139","SG99","SG130","SG24","SG18","SG127","SG23","SG39"
"1","PGEN_.00g274890",151.213685266338,-4.09670757551763,0.739457742632128,-5.54015103139666,3.0221089368713e-08,0.000248175585895871,182.213180620042,623.965480087488,886.13804455293,208.139016678021,421.005690680096,51.8790265137185,152.369199003023,367.731797049852,297.90994239463,158.032625225465,127.367918130702,132.962382492333,54.2605219530804,58.448721933186,41.2669947276426,60.0527876492422,68.621324985571,48.5383683381197,226.02287538246,255.653584546265,87.1812682864402,18.5362945110283,68.0765634722216,42.8581552694124,67.2580271349286,78.4336587393074,73.5861312114662,85.3951679063787,132.757969318416,35.492478412852,44.394772597975,21.9621611100166,94.7827466627383,21.8985982096674,37.6201552399358,110.879038561519
"2","PGEN_.00g208950",15.4744047814437,-3.78675438856429,0.723792332551186,-5.23182440357849,1.67845156869142e-07,0.000689172214104696,32.2144849714992,32.8943910425035,32.4806238135003,15.8670999261272,75.0777642522067,22.6381206605317,8.59518558478591,8.24510755717157,17.0776400098832,15.0086850772788,23.1578032964913,29.7676975729103,8.85886072703353,2.27722293246179,6.19004920914638,30.6151466447117,6.69476341322644,10.1121600704416,22.0766529443333,15.7594675405232,22.6025510372252,4.87797223974429,8.87955175724629,5.66051107331862,3.73655706305159,10.0843275521967,6.49289393042349,2.72537769913975,5.86775554998526,16.5631565926643,4.3311973266317,3.22972957500244,16.2758251845106,13.6866238810421,1.0167609524307,15.4388534705912
"3","PGEN_.00g169480",35.9298741913929,-3.5144871871714,0.697317632579051,-5.04000906182876,4.65509803709369e-07,0.00127425550268711,94.6300496037788,37.0061899228164,60.7970650868082,10.2669470110235,107.389713424043,59.4250667338957,18.7531321849874,23.9108119157976,51.2329200296497,71.511970074093,80.1616267955469,64.496678074639,7.75150313615434,22.0131550137973,57.7737926186996,68.2953271305107,10.0421451198397,27.3028321901923,65.1786896451744,35.8965649534139,62.9642493179846,8.78035003153971,8.87955175724629,10.5123777075917,11.2096711891548,32.4939443348559,15.1500858376548,9.99305156351241,14.6693888749631,41.0135306104068,12.9935919798951,5.81351323500439,37.3386577762303,17.3363902493201,1.0167609524307,29.4741748074923
"4","PGEN_.00g078550",65.3903243876547,-3.47680370831553,0.759116210661443,-4.58006779394959,4.6482523590722e-06,0.00424127204141121,108.72388677881,139.80116193064,34.1462968295772,76.5354231730841,257.545241928456,64.1413418715064,40.6317864008061,54.4177098773324,172.673915655486,62.6833317933408,82.8336810220651,170.668132751352,14.3956486814295,37.1946412302093,53.6470931459353,56.5202707286985,27.6158990795591,75.841200528312,228.125413758111,69.1665519834072,38.747230349529,23.4142667507726,20.7189541002413,39.6235775132303,8.96773695132381,39.2168293696537,47.6145554897723,17.2607254278851,24.9379610874373,64.6751828856414,18.4075886381847,19.3783774500146,106.27156444004,17.3363902493201,5.08380476215349,35.0883033422528
"5","PGEN_.00g146370",15.0332269757998,-3.26206470160308,0.703479021849033,-4.63704616667748,3.53423494622376e-06,0.00424127204141121,15.1005398303902,43.1738882432858,53.301536514462,26.1340469371507,30.4112462793749,11.3190603302658,12.502088123325,11.5431505800402,12.333851118249,19.4230042176549,24.9391727808368,26.7909278156193,8.85886072703353,11.386114662309,14.4434481546749,16.4850789625371,5.02107255991983,14.1570240986182,17.8715761930317,6.12868182131456,33.9038265558378,8.78035003153971,4.43977587862315,4.04322219522758,6.72580271349286,7.84336587393074,17.3143838144626,4.54229616523291,4.40081666248894,10.2533826526017,0,5.1675673200039,26.8072414803704,6.38709114448633,1.0167609524307,18.2459177379714
"6","PGEN_.00g308130",27.6620011604002,-2.88940521105344,0.625874150328941,-4.61659138587982,3.9009428326726e-06,0.00424127204141121,83.556320394826,46.2577374035205,15.8238936527309,31.7341998522544,38.9644092954491,50.9357714861963,18.7531321849874,28.8578764501005,18.0263977882101,81.2234721829205,57.8945082412283,32.7444673302013,6.64414554527515,11.386114662309,33.013595782114,52.9877538081548,21.7579810929859,42.4710722958547,48.3583826399681,20.1370974128907,29.0604227621467,13.658322271284,7.39962646437191,12.9383110247283,14.9462282522064,28.0120209783241,25.971575721694,9.08459233046582,5.86775554998526,20.5067653052034,20.5731873015006,7.10540506500537,19.148029628836,18.2488318413895,9.15084857187628,12.631789203211
"7","PGEN_.00g240940",120.337169357267,-2.61748986578435,0.570582518156991,-4.5873993375033,4.4880170534889e-06,0.00424127204141121,229.528205421932,165.499904932596,320.64205559481,87.7357290032915,404.849716094178,94.3255027522154,75.7939092476576,101.41482295321,313.090066847859,134.195301867434,175.46489420803,209.366139596136,76.4076737706642,66.039465041392,78.4072899825209,115.395552737759,56.9054890124247,87.9757926128419,154.536570610333,117.32048057945,90.4102041489009,43.9017501576986,44.3977587862315,58.2223996112772,48.5752418196707,114.289045591562,108.214898840391,49.965257817562,50.6093916186228,229.518027069776,49.8087692562646,29.067566175022,158.928645919339,72.9953273655581,17.2849361913219,101.054313625688
"8","PGEN_.00g156660",18.3261133905899,-5.20867475536887,1.13133211221845,-4.60401919039945,4.14414251381918e-06,0.00424127204141121,16.1072424857496,12.3353966409388,41.6418254019234,20.533894022047,224.28294131039,10.3758053027437,4.68828304624686,20.6127688929289,64.5155289262256,4.41431914037611,16.0323253591094,8.93030927187309,11.0735759087919,11.386114662309,18.5701476274391,7.06503384108731,14.2263722531062,5.0560800352208,26.2817296956349,9.6307857192086,11.3012755186126,1.95118889589771,4.43977587862315,8.89508882950069,9.71504836393413,5.60240419566482,8.65719190723132,0,1.46693888749631,30.7601479578051,0,3.87567549000293,8.61661333297621,6.38709114448633,6.10056571458419,4.21059640107033
"9","PGEN_.00g239280",30.9959893927027,1.82967808409757,0.398249132651808,4.59430525790316,4.34193393537022e-06,0.00424127204141121,10.0670265535935,18.5030949614082,9.99403809646162,15.8670999261272,13.3049202472265,28.2976508256646,26.5669372620655,16.4902151143431,19.9239133448638,17.6572765615045,23.1578032964913,24.8064146440919,21.0397942267046,31.8811210544651,63.963841827846,17.6625846027183,40.1685804793586,24.2691841690598,44.1533058886666,53.407084442884,41.9761662119897,43.9017501576986,45.8776840791058,42.0495108303669,45.5859961692294,26.8915401391911,23.8072777448861,41.7891247201428,46.2085749561339,34.7037566703442,27.0699832914481,31.0054039200234,36.3812562947885,28.2856893541538,24.4022628583368,54.7377532139143
"10","PGEN_.00g086610",27.3954606107903,-2.77208485235898,0.610869247405293,-4.53793485943774,5.68078011122306e-06,0.00466505662733638,48.3217274572488,66.8167318050852,38.3104793697695,28.0007645755186,62.7231954512107,56.5953016513292,8.59518558478591,21.4372796486461,34.1552800197665,81.2234721829205,44.5342371086372,44.6515463593655,5.53678795439596,15.181486216412,28.8868963093498,38.8576861259802,7.53160883987975,15.1682401056624,34.691883198238,25.3902532597318,25.831486899686,6.829161135642,6.65966381793472,15.3642443418648,10.4623597765444,51.5421186001163,21.6429797680783,7.26767386437266,13.2024499874668,37.0699218978677,5.41399665828963,12.2729723850093,33.5090518504631,8.21197432862529,6.10056571458419,18.2459177379714
"11","PGEN_.00g122510",58.3117724661402,-3.40343625333428,0.758634946985577,-4.48626347475525,7.24830996185872e-06,0.00541119285516217,127.851237230637,93.5434245271193,97.4418714405008,62.5350408853248,50.3686266502146,57.5385566788514,12.502088123325,24.7353226715147,151.801244532295,56.5032849968143,131.821341841566,226.234501554118,31.0060125446174,29.6038981220033,59.8371423550817,122.460586578847,46.0264984659318,44.493504309943,144.023878732079,47.2784026215695,17.7591472435341,19.5118889589771,27.3786179181761,21.833399854229,23.1666537909198,28.0120209783241,45.4502575129644,7.26767386437266,17.6032666499558,93.8578873584309,12.9935919798951,11.6270264700088,69.8903081452515,26.4608061700148,4.06704380972279,54.7377532139143
"12","PGEN_.00g281940",110.00714499311,-4.02423097906526,0.907022561537649,-4.43674848864078,9.13278964799299e-06,0.00553050346534647,107.71718412345,283.714122741592,129.089658745963,89.6024466416594,811.600135080817,107.531073137526,22.6600347235265,56.0667313887667,240.035717916692,56.5032849968143,196.841328020176,176.621672265935,22.1471518175838,34.1583439869269,150.624530755895,178.980857307545,70.2950158388776,37.4149922606339,269.124912083301,104.187590962348,142.073177948273,15.6095111671817,25.1587299788645,30.7284886837296,23.1666537909198,64.9878886697119,80.0790251418897,17.2607254278851,27.1383694186818,104.89999175354,18.4075886381847,25.191890685019,144.567623697712,43.7971964193349,10.167609524307,42.1059640107033
"13","PGEN_.00g284500",42.0126489900007,-3.07113890482944,0.694147067087276,-4.4243346265458,9.67399746233142e-06,0.00553050346534647,64.4289699429984,84.2918770464152,126.591149221847,18.667176383679,203.375209493319,46.2194963485855,16.408990661864,31.331408717252,59.7717400345913,60.0347403091151,73.9268336003377,52.5895990454749,33.2207277263757,25.0494522570797,43.3303444640247,42.3902030465239,34.3106624927855,28.3140481972365,38.8969599495396,30.6434091065728,50.0485058681416,3.90237779179543,17.0191408680554,16.9815332199559,11.9569826017651,43.6987527261856,51.9431514433879,8.17613309741924,19.0702055374521,44.9571393229459,7.57959532160548,12.9189183000098,39.2534607391139,23.7234813938064,8.13408761944559,39.2988997433231
"14","PGEN_.00g116130",28.8565479663645,-3.03998097572458,0.688560726250323,-4.41497875180788,1.01019912299315e-05,0.00553050346534647,52.3485380786862,60.6490334846158,54.9672095305389,25.2006881179667,56.0707353275974,41.5032212109748,27.3483177697734,20.6127688929289,14.2313666749027,84.7549274952214,89.0684742172743,35.7212370874924,4.42943036351677,13.6633375947708,8.25339894552851,56.5202707286985,35.9843533460921,30.3364802113248,56.7685361425713,17.5105194894702,22.6025510372252,10.7315389274374,7.39962646437191,7.27779995140965,17.9354739026476,33.6144251739889,30.3001716753096,7.26767386437266,12.4689805437187,15.7744348501564,6.49679598994755,14.8567560450112,19.148029628836,21.8985982096674,4.06704380972279,21.0529820053516
"15","PGEN_.00g078540",56.432558739815,-3.90609596777747,0.883869541132031,-4.41931278995617,9.90152515746062e-06,0.00553050346534647,68.4557805644358,99.7111228475887,29.1492777813464,40.13442922491,430.509205142401,61.31157678894,26.5669372620655,33.8049409844034,192.59782900035,36.1974169510841,57.8945082412283,139.908178592678,21.0397942267046,15.9405605272326,22.6968471002034,71.8278440510543,39.3317350527053,47.5271523310755,135.613725229476,41.1497208002549,56.5063775930631,14.6339167192329,14.0592902823066,8.89508882950069,18.6827853152579,17.9276934261274,41.1216615593488,10.901510796559,19.0702055374521,46.5345828079615,12.9935919798951,12.2729723850093,81.3791259225531,27.3732477620843,11.1843704767377,26.6671105401121
"16","PGEN_.00g006380",185.148046837407,-1.33969244425109,0.304617857963564,-4.39794453682797,1.09280894787508e-05,0.00560884192496884,205.367341693307,303.245167423079,292.325614321502,173.604740368215,252.793484697304,160.353354678766,128.927783771789,243.230672936561,210.62422678856,250.733327173363,289.472541206142,259.971225470083,186.036075267704,111.583923690628,266.172115993294,189.578408069176,153.979558504208,176.962801232728,188.177184620746,183.860454639437,243.784657615786,122.924900441556,140.592902823066,165.772110004331,179.354739026476,154.626355800349,218.594095657591,94.4797602368446,110.020416562224,155.378183274041,122.356324477346,130.481074830099,223.07454517594,114.967640600754,104.726378100362,157.195598973292
"17","PGEN_.00g289900",14.6583123435255,-3.29025490224854,0.753864736001431,-4.36451626547802,1.27404370116596e-05,0.00615438051410284,34.2278902822179,28.7825921621905,39.9761523858465,12.1336646493914,48.4679237577537,9.43255027522154,3.90690253853905,10.718639824323,23.7189444581712,22.0715957018806,38.299443913428,18.8528751295099,6.64414554527515,3.79537155410299,33.013595782114,14.1300676821746,20.0842902396793,6.06729604226496,11.5639610660793,14.8839415660497,19.3736151747645,1.95118889589771,2.95985058574876,4.8518666342731,7.47311412610318,12.3252892304626,19.4786817912705,4.54229616523291,3.66734721874079,11.8308261376173,5.41399665828963,3.87567549000293,9.57401481441802,5.47464955241686,7.11732666701489,7.01766066845055
"18","PGEN_.00g199810",87.4389908665397,-2.82630647317754,0.662342742625824,-4.26713586680635,1.97998582360114e-05,0.00710282235715907,188.253396552198,171.667603253065,158.238936527309,115.73649357881,315.516680148514,84.8929524769938,22.6600347235265,79.1530325488471,114.799691177548,107.709387025177,114.007646998111,151.815257621843,34.3280853172549,49.3398302033389,66.0271915642281,143.655688102109,41.005425906012,66.7402564649146,166.100531676412,74.4197078302483,132.386370360891,12.6827278233351,22.1988793931157,40.4322219522758,28.3978336791921,63.8674078305789,86.5719190723132,22.7114808261646,36.6734721874079,110.421043951095,23.8215852964744,20.0243233650151,134.036207401852,44.7096380114043,10.167609524307,92.6331208235473
"19","PGEN_.00g046580",102.750557743769,-1.0097296807247,0.235240172157547,-4.29233523961398,1.76803736602616e-05,0.00710282235715907,133.891453162793,142.885011090874,119.095620649501,113.869775940442,143.5030683808,100.92828794487,107.04912955597,120.378570334705,102.465840059299,119.186616790155,171.902155239339,92.279862476022,114.057831860557,81.220951257804,76.3439402461387,101.265485055585,105.442523758316,116.289840810078,142.972609544254,91.0547013452449,72.6510569053668,111.21776706617,102.85480785477,80.0557994655062,89.6773695132381,121.01193062636,84.4076210955053,85.3951679063787,60.877963831097,89.1255569033839,93.1207425225816,82.035131205062,100.527155551389,73.9077689576276,91.5084857187628,64.5624781497451
"20","PGEN_.00g171900",26.4369775292094,-3.24017707470688,0.760385464941032,-4.26122963168182,2.03305203586952e-05,0.00710282235715907,64.4289699429984,49.3415865637552,58.2985555626928,17.7338175644951,124.496039456191,38.6734561284083,11.7207076156172,14.0166828471917,28.4627333498054,64.4490594494913,48.0969760773281,12.8993356149278,6.64414554527515,8.34981741902658,18.5701476274391,50.6327425277924,11.7158359731463,23.2579681620157,38.8969599495396,20.1370974128907,17.7591472435341,7.80475558359086,3.69981323218595,13.7469554637738,5.97849130088254,61.626446152313,19.4786817912705,6.35921463132608,9.53510276872604,26.0278175027581,7.57959532160548,6.45945915000488,14.361022221627,20.986156617598,4.06704380972279,15.4388534705912
"21","PGEN_.00g159750",45.6941609646268,-3.28876540441872,0.768959433181786,-4.27690364732315,1.89510777093655e-05,0.00710282235715907,103.690373502013,90.4595753668846,70.7911031832698,38.267711586542,234.736807218925,24.524630715576,13.2834686310328,19.7882581372118,96.7732933893383,56.5032849968143,57.8945082412283,87.3185795472036,13.2882910905503,12.9042632839502,72.2172407733745,51.8102481679736,13.3895268264529,30.3364802113248,79.89645827473,49.0294545705165,85.5668003552098,6.829161135642,17.0191408680554,8.89508882950069,17.9354739026476,40.3373102087867,36.7930656057331,14.5353477287453,19.0702055374521,51.2669132630084,14.076391311553,9.04324281000683,31.5942488875795,23.7234813938064,5.08380476215349,46.3165604117736
"22","PGEN_.00g118430",11.8435175305197,-3.4897104542522,0.813269055580505,-4.29096672289009,1.77896974429167e-05,0.00710282235715907,21.1407557625463,17.47514524133,16.6567301607694,9.33358819183952,79.829521483359,11.3190603302658,3.90690253853905,5.7715752900201,24.667702236498,4.41431914037611,31.173965976046,15.8761053722188,2.21471518175838,6.07259448656478,22.6968471002034,12.9525620419934,2.51053627995992,6.06729604226496,27.3329988834602,5.25315584684105,11.3012755186126,4.87797223974429,3.69981323218595,4.8518666342731,1.49462282522064,11.2048083913296,6.49289393042349,2.72537769913975,8.06816388122973,10.2533826526017,3.24839799497378,1.29189183000098,11.4888177773016,10.0368575127642,3.05028285729209,5.61412853476044
"23","PGEN_.00g001350",178.725695405942,-2.28226006112892,0.536173050209305,-4.25657361972595,2.07583702595979e-05,0.00710282235715907,251.675663839837,342.307256786052,455.561569897042,147.470693431064,267.999107836991,186.764495449386,154.713340526146,188.812963059229,208.726711231906,361.091305682766,389.229232329489,269.89379132772,91.9106800429729,88.0526200551893,115.547585237399,195.465936270082,94.5635332118235,151.682401056624,295.406641778936,213.628337771536,201.808491403797,57.5600724289826,71.7763767044075,80.8644439045517,79.2150097366937,224.096167826593,227.251287564822,73.5851978767732,68.2126582685786,149.857131076486,51.9743679195804,56.8432405200429,301.581466654168,107.668107864198,56.9386133361191,154.388534705912
"24","PGEN_.00g155710",37.0310632932044,-1.99445509639372,0.467468418246882,-4.26650233158723,1.98561420610383e-05,0.00710282235715907,50.3351327679675,71.9564804054764,52.4687000064235,56.0015291510371,62.7231954512107,66.0278519265508,29.6924592928968,41.2255377858579,30.3602489064591,45.9089190599116,71.2547793738195,23.8141580583283,16.6103638631879,25.8085265679003,18.5701476274391,74.1828553314168,45.1896530392785,40.4486402817664,67.2812280208252,31.5189350810463,43.5906341432201,29.2678334384657,19.239028807367,17.7901776590014,18.6827853152579,28.0120209783241,30.3001716753096,24.5283992922577,19.8036749812002,26.816539245266,10.8279933165793,35.5270253250268,32.5516503690213,34.6727804986401,16.2681752388912,23.8600462727319
"25","PGEN_.00g007180",12.8613681630979,-3.63966208423631,0.859035890859903,-4.23691503808179,2.26611835677194e-05,0.00744374557832448,24.1608637286244,35.9782402027382,14.158220636654,14.0003822877593,46.5672208652928,19.8083555779652,9.37656609249372,12.3676613357574,12.333851118249,28.2516424984071,16.9230101012821,28.7754409871466,4.42943036351677,4.55444586492359,10.3167486819106,22.3726071634432,5.85791798657314,16.1794561127066,26.2817296956349,12.2573636426291,12.915743449843,0,0,3.23457775618207,2.98924565044127,19.0481742652604,19.4786817912705,2.72537769913975,2.93387777499263,3.94360871253911,2.16559866331585,2.58378366000195,10.5314162958598,3.64976636827791,2.0335219048614,9.82472493583077
"26","PGEN_.00g086660",19.7698986960748,-3.69317541669308,0.876375342784475,-4.21414802127921,2.50722819872118e-05,0.00765159757631641,24.1608637286244,59.6210837645376,17.4895666688078,19.600535202863,81.73022437582,23.5813756880538,4.68828304624686,16.4902151143431,44.5916155813618,49.4403743722125,30.2832812338733,20.8373883010372,2.21471518175838,6.83166879738538,45.3936942004068,42.3902030465239,10.878990546493,18.2018881267949,29.435537259111,17.5105194894702,14.5302113810734,4.87797223974429,1.47992529287438,9.7037332685462,2.24193423783095,16.8072125869944,30.3001716753096,3.63383693218633,7.33469443748157,11.8308261376173,0,4.52162140500342,9.57401481441802,8.21197432862529,3.05028285729209,18.2459177379714
"27","PGEN_.00g339710",32.5055801215943,-3.61415415963357,0.857779779991858,-4.21338232018931,2.51574688943671e-05,0.00765159757631641,69.4624832197951,60.6490334846158,30.8149507974233,28.0007645755186,188.169586353632,35.8436910458418,14.0648491387406,23.0863011600804,89.1832311627236,13.2429574211283,27.611227007355,37.7057502590197,11.0735759087919,9.86796604066777,35.0769455184962,83.6029004528665,13.3895268264529,26.2916161831482,84.1015350260315,48.153928596043,29.0604227621467,5.85356668769314,5.91970117149753,4.8518666342731,17.1881624900373,20.1686551043933,23.8072777448861,9.08459233046582,11.7355110999705,36.2812001553598,6.49679598994755,4.52162140500342,31.5942488875795,9.12441592069476,4.06704380972279,21.0529820053516
"28","PGEN_.00g046020",33.0000747207071,-3.97966286911644,0.955179457517673,-4.16640332640614,3.09443028088474e-05,0.00907552195236623,54.3619433894049,97.6552234074322,44.9731714340773,44.8012233208297,114.992524993886,33.0139259632754,10.9393271079093,21.4372796486461,35.1040377980933,25.6030510141815,32.9553354603915,158.761053722188,18.8250790449463,8.34981741902658,28.8868963093498,24.7276184438056,14.2263722531062,11.1233760774858,81.9989966503807,21.8881493618377,113.012755186126,3.90237779179543,4.43977587862315,13.7469554637738,7.47311412610318,16.8072125869944,21.6429797680783,3.63383693218633,6.60122499373341,23.6616522752347,2.16559866331585,32.9432416650249,38.2960592576721,6.38709114448633,3.05028285729209,5.61412853476044
"29","PGEN_.00g240470",10.2547654564375,2.70479566382222,0.660274315260297,4.09647263464417,4.19493050359039e-05,0.0114450489351332,3.02010796607805,8.22359776062587,2.49850952411541,9.33358819183952,4.75175723115232,6.60278519265508,3.12552203083124,5.7715752900201,3.79503111330739,4.41431914037611,8.01616267955469,6.94579610034574,4.42943036351677,12.1451889731296,24.7601968365855,12.9525620419934,8.36845426653305,8.08972805635328,8.41015350260315,2.62657792342053,4.84340379369112,8.78035003153971,5.91970117149753,20.2161109761379,4.48386847566191,16.8072125869944,30.3001716753096,3.63383693218633,10.2685722124742,22.8729305327268,14.076391311553,5.1675673200039,34.4664533319049,19.161273433459,3.05028285729209,16.8423856042813
"30","PGEN_.00g305410",10.3408998146281,-3.03439737094982,0.74174116259818,-4.09091139060005,4.29681289311368e-05,0.0114450489351332,13.0871345196715,23.6428435617994,16.6567301607694,13.0670234685753,40.86511218791,11.3190603302658,5.46966355395467,4.94706453430294,27.5139755714785,2.64859148422567,15.1416406169366,8.93030927187309,9.96621831791273,3.79537155410299,18.5701476274391,7.06503384108731,15.9000631064128,9.10094406339744,17.8715761930317,8.75525974473509,12.915743449843,5.85356668769314,6.65966381793472,4.04322219522758,2.98924565044127,3.36144251739889,12.985787860847,1.81691846609316,5.1342861062371,10.2533826526017,3.24839799497378,2.58378366000195,7.65921185153441,4.56220796034738,4.06704380972279,9.82472493583077
"31","PGEN_.00g037050",16.8716072541353,-1.70656880675426,0.41729089125854,-4.08963828950901,4.3204641620693e-05,0.0114450489351332,21.1407557625463,16.4471955212517,30.8149507974233,20.533894022047,26.609840494453,32.0706709357532,16.408990661864,17.3147258700603,15.1801244532295,22.9544595299558,34.736704944737,14.8838487864552,11.0735759087919,12.9042632839502,6.19004920914638,40.0351917661614,13.3895268264529,16.1794561127066,16.8203070052063,14.0084155915761,19.3736151747645,16.5851056151306,9.61951440368348,12.9383110247283,11.2096711891548,20.1686551043933,10.8214898840391,12.7184292626522,8.80163332497789,17.3518783351721,12.9935919798951,11.6270264700088,10.5314162958598,9.12441592069476,11.1843704767377,12.631789203211
"32","PGEN_.00g119160",33.3844984050532,-2.31581468119895,0.56961096702519,-4.06560760810727,4.79074828546129e-05,0.012294257787565,70.4691858751545,51.3974860039117,32.4806238135003,40.13442922491,53.219680988906,50.9357714861963,10.9393271079093,27.2088549386662,48.3866466946692,29.1345063264823,70.3640946316467,50.6050858739475,12.1809334996711,14.4224119055914,33.013595782114,71.8278440510543,22.5948265196392,37.4149922606339,46.2558442643173,34.1455130044668,69.4221210429061,11.7071333753863,17.0191408680554,29.1111998056386,20.9247195530889,20.1686551043933,19.4786817912705,10.901510796559,20.5371444249484,43.3796958379302,12.9935919798951,6.45945915000488,61.2736948122753,20.986156617598,5.08380476215349,25.263578406422
"33","PGEN_.00g052650",11.0763681349241,-3.24538019127415,0.801858770684422,-4.04732143604799,5.18070758246937e-05,0.0128921123234056,11.0737292089528,10.2794972007823,43.3074984180004,13.0670234685753,65.5742497899021,10.3758053027437,7.03242456937029,8.24510755717157,23.7189444581712,8.82863828075223,21.3764338121458,14.8838487864552,5.53678795439596,3.79537155410299,8.25339894552851,5.88752820090609,3.34738170661322,16.1794561127066,15.7690378173809,7.87973377026158,3.22893586246075,0,1.47992529287438,7.27779995140965,3.73655706305159,8.96384671306371,10.8214898840391,4.54229616523291,5.1342861062371,14.1969913651408,5.41399665828963,3.22972957500244,9.57401481441802,7.29953273655581,1.0167609524307,8.42119280214066
"34","PGEN_.00g085780",127.603981735422,-2.9558636491644,0.731854411778018,-4.03886838911474,5.37096890835726e-05,0.0129724696104205,302.010796607805,347.447005386443,109.934419061078,88.6690878224755,182.467477676249,170.72915998151,60.9476796012092,93.9942261517559,355.784166872567,128.898118898983,166.558046786303,280.808613771121,23.254509408463,47.0626072708771,111.420885764635,277.891331082768,67.7844795589177,107.188896746681,371.098023302364,109.440746809189,174.36253657288,26.3410500946191,29.5985058574876,31.5371331227752,45.5859961692294,79.5541395784404,77.9147271650819,39.9722062540496,66.0122499373341,201.912766082003,27.0699832914481,25.191890685019,197.224705177011,63.8709114448633,10.167609524307,94.0366529572374
"35","PGEN_.00g344880",10.4793832953269,-2.52186727647601,0.629392128790373,-4.00683002077382,6.15391175602563e-05,0.0144388352401379,11.0737292089528,5.13974860039117,4.99701904823081,13.0670234685753,32.3119491718358,20.7516106054874,5.46966355395467,8.24510755717157,33.2065222414396,17.6572765615045,13.3602711325912,22.8219014725646,4.42943036351677,8.34981741902658,18.5701476274391,16.4850789625371,5.85791798657314,5.0560800352208,15.7690378173809,7.87973377026158,6.45787172492149,11.7071333753863,5.17973852506034,6.46915551236414,7.47311412610318,10.0843275521967,0,7.26767386437266,7.33469443748157,14.9857131076486,2.16559866331585,3.87567549000293,10.5314162958598,4.56220796034738,3.05028285729209,5.61412853476044
"36","PGEN_.00g009920",225.525171093178,-3.08958156829973,0.773386615580745,-3.99487333509093,6.4728849350676e-05,0.0146493204646373,375.500090449037,348.474955106521,382.271957189657,126.003440589834,1139.47138403033,200.913320862219,71.8870067091185,184.690409280643,700.183240405213,119.186616790155,170.120785754994,432.623871392963,188.250790449463,82.7390998794451,214.588372583741,341.476635652553,191.637602703607,210.332929465185,458.353365891872,158.470201379705,238.941253822095,114.144550410016,139.852940176629,19.4074665370924,134.516054269857,108.686641395897,140.679368492509,86.3036271394253,48.4089832873784,291.827044727894,75.7959532160548,182.156748030138,236.478165916125,125.004498113518,23.3855019059061,56.1412853476044
"37","PGEN_.00g308530",17.8776757400579,-2.18773212471512,0.54914066901804,-3.98391932731401,6.77878930414291e-05,0.0146493204646373,27.1809716947024,28.7825921621905,37.4776428617311,21.4672528412309,27.5601919406835,15.0920804403545,26.5669372620655,20.6127688929289,30.3602489064591,51.2061020283629,14.2509558747639,21.8296448868009,11.0735759087919,18.9768577705149,4.12669947276426,28.2601353643492,14.2263722531062,23.2579681620157,25.2304605078095,14.8839415660497,14.5302113810734,1.95118889589771,2.95985058574876,8.08644439045517,11.2096711891548,14.5662509087285,23.8072777448861,6.35921463132608,17.6032666499558,14.9857131076486,11.9107926482372,10.3351346400078,13.4036207401852,8.21197432862529,14.2346533340298,7.01766066845055
"38","PGEN_.00g025680",128.361038355071,0.876685623438288,0.219942202321552,3.98598183606703,6.72016529860089e-05,0.0146493204646373,102.683670846654,85.3198267664934,142.415042874578,129.736875866569,75.0777642522067,112.247348275136,104.704988032847,137.693296204765,104.363355615953,111.240842337478,104.210114834211,95.256632233313,161.674208268362,147.260416299196,142.371131810367,101.265485055585,110.463596318236,95.054304662151,130.357379290349,128.702318247606,151.759985535655,114.144550410016,136.153126944443,127.765821369192,120.317137430261,187.120300135205,103.886302886776,158.980365783152,154.028583187113,199.546600854479,123.439123809004,145.98377679011,157.971244437897,150.552862691464,112.860465719807,154.388534705912
"39","PGEN_.00g330240",30.99529568516,-2.82195245029113,0.70984589896223,-3.97544376098633,7.02481436433025e-05,0.0147917373230462,90.6032389823415,97.6552234074322,36.6448063536926,28.0007645755186,85.5316301607418,16.9785904953988,6.25104406166248,25.5598334272319,55.0279511429571,30.0173701545576,56.1131387568828,54.5741122170022,14.3956486814295,6.83166879738538,14.4434481546749,14.1300676821746,19.247444813026,24.2691841690598,57.8198053303967,42.0252467747284,48.4340379369112,8.78035003153971,15.539215575181,12.1296665856828,24.6612766161405,32.4939443348559,21.6429797680783,9.99305156351241,9.53510276872604,31.5488697003129,16.2419899748689,6.45945915000488,40.2108622205557,31.9354557224317,2.0335219048614,28.0706426738022
"40","PGEN_.00g130720",87.1636765345839,-2.58669982830649,0.654062242212251,-3.95482212756607,7.65916129393248e-05,0.0153555842543452,118.790913332403,242.596133938463,114.931438109309,57.868246789405,198.623452262167,138.658489045757,26.5669372620655,72.5569465031098,135.672362300739,63.566195621416,154.088460395885,182.575211780517,46.5090188169261,37.9537155410299,115.547585237399,133.058137340478,56.0686435857714,60.6729604226496,148.228955483381,66.5399740599867,227.639978303483,21.4630778548749,25.1587299788645,35.5803553180027,29.1451450918024,85.1565437741052,75.750429188274,17.2607254278851,63.0783721623415,102.533826526017,24.9043846281323,22.6081070250171,105.314162958598,35.5852220907096,14.2346533340298,81.4048637540264
